Sample in Buffer,Sample in Window,TRIGGER,voltage_signals[15:0],parallel_word_data[15:0],DAC_send_pulse
136,136,0,05cc,4220,1
137,137,0,05cc,4220,1
138,138,0,05cc,4220,1
139,139,0,05cc,4220,1
140,140,0,05cc,4220,1
141,141,0,05cc,4220,1
142,142,0,05cc,16880,1
143,143,0,05cc,16880,1
144,144,0,05cc,1984,1
145,145,0,05cc,1984,1
146,146,0,05cc,7936,1
147,147,0,05cc,7936,1
148,148,0,05cc,31747,1
149,149,0,05cc,31747,1
150,150,0,05cc,-4083,1
151,151,0,05cc,-4083,1
152,152,0,05cc,-16331,1
153,153,0,05cc,-16331,1
154,154,0,05cc,214,1
155,155,0,05cc,214,1
156,156,0,05cc,856,1
157,157,0,05cc,856,1
158,158,0,05cc,856,1
159,159,0,05cc,856,1
160,160,0,05cc,856,1
161,161,0,05cc,856,1
162,162,0,05cc,856,1
163,163,0,05cc,856,1
164,164,0,05cc,856,1
165,165,0,05cc,856,1
166,166,0,05cc,856,1
167,167,0,05cc,3424,1
168,168,0,05cc,3424,1
169,169,0,05cc,13696,1
170,170,0,05cc,13696,1
171,171,0,05cc,-10751,1
172,172,0,05cc,-10751,1
173,173,0,05cc,22533,1
174,174,0,05cc,22533,1
175,175,0,05cc,24598,1
176,176,0,05cc,24598,1
177,177,0,05cc,-32677,1
178,178,0,05cc,-32677,1
179,179,0,05cc,365,1
180,180,0,05cc,365,1
181,181,0,05cc,1461,1
182,182,0,05cc,1461,1
183,183,0,05cc,1461,1
184,184,0,05cc,1461,1
185,185,0,05cc,1461,1
186,186,0,05cc,1461,1
187,187,0,05cc,1461,1
188,188,0,05cc,1461,1
189,189,0,05cc,1461,1
190,190,0,05cc,1461,1
191,191,0,05cc,1461,1
192,192,0,05cc,5844,1
193,193,0,05cc,5844,1
194,194,0,05cc,23376,1
195,195,0,05cc,23376,1
196,196,0,05cc,27970,1
197,197,0,05cc,27970,1
198,198,0,05cc,-19189,1
199,199,0,05cc,-19189,1
200,200,0,05cc,-11220,1
201,201,0,05cc,-11220,1
202,202,0,05cc,20659,1
203,203,0,05cc,20659,1
204,204,0,05cc,17101,1
205,205,0,05cc,17101,1
206,206,0,05cc,2871,1
207,207,0,05cc,2871,1
208,208,0,05cc,2871,1
209,209,0,05cc,2871,1
210,210,0,05cc,2871,1
211,211,0,05cc,2871,1
212,212,0,05cc,2871,1
213,213,0,05cc,2871,1
214,214,0,05cc,2871,1
215,215,0,05cc,2871,1
216,216,0,05cc,2871,1
217,217,0,05cc,11484,1
218,218,0,05cc,11484,1
219,219,0,05cc,-19600,1
220,220,0,05cc,-19600,1
221,221,0,05cc,-12861,1
222,222,0,05cc,-12861,1
223,223,0,05cc,14092,1
224,224,0,05cc,14092,1
225,225,0,05cc,-9165,1
226,226,0,05cc,-9165,1
227,227,0,05cc,28878,1
228,228,0,05cc,28878,1
229,229,0,05cc,-15558,1
230,230,0,05cc,-15558,1
231,231,0,05cc,3306,1
232,232,0,05cc,3306,1
233,233,0,05cc,3306,1
234,234,0,05cc,3306,1
235,235,0,05cc,3306,1
236,236,0,05cc,3306,1
237,237,0,05cc,3306,1
238,238,0,05cc,3306,1
239,239,0,05cc,3306,1
240,240,0,05cc,3306,1
241,241,0,05cc,3306,1
242,242,0,05cc,13224,1
243,243,0,05cc,13224,1
244,244,0,05cc,-12640,1
245,245,0,05cc,-12640,1
246,246,0,05cc,14978,1
247,247,0,05cc,14978,1
248,248,0,05cc,-5623,1
249,249,0,05cc,-5623,1
250,250,0,05cc,-22489,1
251,251,0,05cc,-22489,1
252,252,0,05cc,-24417,1
253,253,0,05cc,-24417,1
254,254,0,05cc,-32131,1
255,255,0,05cc,-32131,1
256,256,0,05cc,2548,1
257,257,0,05cc,2548,1
258,258,0,05cc,2548,1
259,259,0,05cc,2548,1
260,260,0,05cc,2548,1
261,261,0,05cc,2548,1
262,262,0,05cc,2548,1
263,263,0,05cc,2548,1
264,264,0,05cc,2548,1
265,265,0,05cc,2548,1
266,266,0,05cc,2548,1
267,267,0,05cc,10192,1
268,268,0,05cc,10192,1
269,269,0,05cc,-24768,1
270,270,0,05cc,-24768,1
271,271,0,05cc,32003,1
272,272,0,05cc,32003,1
273,273,0,05cc,-3058,1
274,274,0,05cc,-3058,1
275,275,0,05cc,-12232,1
276,276,0,05cc,-12232,1
277,277,0,05cc,16608,1
278,278,0,05cc,16608,1
279,279,0,05cc,897,1
280,280,0,05cc,897,1
281,281,0,05cc,3588,1
282,282,0,05cc,3588,1
283,283,0,05cc,3588,1
284,284,0,05cc,3588,1
285,285,0,05cc,3588,1
286,286,0,05cc,3588,1
287,287,0,05cc,3588,1
288,288,0,05cc,3588,1
289,289,0,05cc,3588,1
290,290,0,05cc,3588,1
291,291,0,05cc,3588,1
292,292,0,05cc,14352,1
293,293,0,05cc,14352,1
294,294,0,05cc,-8128,1
295,295,0,05cc,-8128,1
296,296,0,05cc,-32509,1
297,297,0,05cc,-32509,1
298,298,0,05cc,1039,1
299,299,0,05cc,1039,1
300,300,0,05cc,4157,1
301,301,0,05cc,4157,1
302,302,0,05cc,16629,1
303,303,0,05cc,16629,1
304,304,0,05cc,983,1
305,305,0,05cc,983,1
306,306,0,05cc,3935,1
307,307,0,05cc,3935,1
308,308,0,05cc,3935,1
309,309,0,05cc,3935,1
310,310,0,05cc,3935,1
311,311,0,05cc,3935,1
312,312,0,05cc,3935,1
313,313,0,05cc,3935,1
314,314,0,05cc,3935,1
315,315,0,05cc,3935,1
316,316,0,05cc,3935,1
317,317,0,05cc,15740,1
318,318,0,05cc,15740,1
319,319,0,05cc,-2576,1
320,320,0,05cc,-2576,1
321,321,0,05cc,-10302,1
322,322,0,05cc,-10302,1
323,323,0,05cc,24331,1
324,324,0,05cc,24331,1
325,325,0,05cc,31789,1
326,326,0,05cc,31789,1
327,327,0,05cc,-3914,1
328,328,0,05cc,-3914,1
329,329,0,05cc,-15656,1
330,330,0,05cc,-15656,1
331,331,0,05cc,2912,1
332,332,0,05cc,2912,1
333,333,0,05cc,2912,1
334,334,0,05cc,2912,1
335,335,0,05cc,2912,1
336,336,0,05cc,2912,1
337,337,0,05cc,2912,1
338,338,0,05cc,2912,1
339,339,0,05cc,2912,1
340,340,0,05cc,2912,1
341,341,0,05cc,2912,1
342,342,0,05cc,11648,1
343,343,0,05cc,11648,1
344,344,0,05cc,-18944,1
345,345,0,05cc,-18944,1
346,346,0,05cc,-10237,1
347,347,0,05cc,-10237,1
348,348,0,05cc,24588,1
349,349,0,05cc,24588,1
350,350,0,05cc,-32717,1
351,351,0,05cc,-32717,1
352,352,0,05cc,204,1
353,353,0,05cc,204,1
354,354,0,05cc,817,1
355,355,0,05cc,817,1
356,356,0,05cc,3270,1
357,357,0,05cc,3270,1
358,358,0,05cc,3270,1
359,359,0,05cc,3270,1
360,360,0,05cc,3270,1
361,361,0,05cc,3270,1
362,362,0,05cc,3270,1
363,363,0,05cc,3270,1
364,364,0,05cc,3270,1
365,365,0,05cc,3270,1
366,366,0,05cc,3270,1
367,367,0,05cc,13080,1
368,368,0,05cc,13080,1
369,369,0,05cc,-13216,1
370,370,0,05cc,-13216,1
371,371,0,05cc,12675,1
372,372,0,05cc,12675,1
373,373,0,05cc,-14835,1
374,374,0,05cc,-14835,1
375,375,0,05cc,6198,1
376,376,0,05cc,6198,1
377,377,0,05cc,24792,1
378,378,0,05cc,24792,1
379,379,0,05cc,-31902,1
380,380,0,05cc,-31902,1
381,381,0,05cc,3465,1
382,382,0,05cc,3465,1
383,383,0,05cc,3465,1
384,384,0,05cc,3465,1
385,385,0,05cc,3465,1
386,386,0,05cc,3465,1
387,387,0,05cc,3465,1
388,388,0,05cc,3465,1
389,389,0,05cc,3465,1
390,390,0,05cc,3465,1
391,391,0,05cc,3465,1
392,392,0,05cc,13860,1
393,393,0,05cc,13860,1
394,394,0,05cc,-10096,1
395,395,0,05cc,-10096,1
396,396,0,05cc,25155,1
397,397,0,05cc,25155,1
398,398,0,05cc,-30452,1
399,399,0,05cc,-30452,1
400,400,0,05cc,9266,1
401,401,0,05cc,9266,1
402,402,0,05cc,-28471,1
403,403,0,05cc,-28471,1
404,404,0,05cc,17190,1
405,405,0,05cc,17190,1
406,406,0,05cc,3226,1
407,407,0,05cc,3226,1
408,408,0,05cc,3226,1
409,409,0,05cc,3226,1
410,410,0,05cc,3226,1
411,411,0,05cc,3226,1
412,412,0,05cc,3226,1
413,413,0,05cc,3226,1
414,414,0,05cc,3226,1
415,415,0,05cc,3226,1
416,416,0,05cc,3226,1
417,417,0,05cc,12904,1
418,418,0,05cc,12904,1
419,419,0,05cc,-13920,1
420,420,0,05cc,-13920,1
421,421,0,05cc,9859,1
422,422,0,05cc,9859,1
423,423,0,05cc,-26100,1
424,424,0,05cc,-26100,1
425,425,0,05cc,26672,1
426,426,0,05cc,26672,1
427,427,0,05cc,-24383,1
428,428,0,05cc,-24383,1
429,429,0,05cc,-31994,1
430,430,0,05cc,-31994,1
431,431,0,05cc,3099,1
432,432,0,05cc,3099,1
433,433,0,05cc,3099,1
434,434,0,05cc,3099,1
435,435,0,05cc,3099,1
436,436,0,05cc,3099,1
437,437,0,05cc,3099,1
438,438,0,05cc,3099,1
439,439,0,05cc,3099,1
440,440,0,05cc,3099,1
441,441,0,05cc,3099,1
442,442,0,05cc,12396,1
443,443,0,05cc,12396,1
444,444,0,05cc,-15952,1
445,445,0,05cc,-15952,1
446,446,0,05cc,1731,1
447,447,0,05cc,1731,1
448,448,0,05cc,6924,1
449,449,0,05cc,6924,1
450,450,0,05cc,27699,1
451,451,0,05cc,27699,1
452,452,0,05cc,-20276,1
453,453,0,05cc,-20276,1
454,454,0,05cc,-15565,1
455,455,0,05cc,-15565,1
456,456,0,05cc,3277,1
457,457,0,05cc,3277,1
458,458,0,05cc,3277,1
459,459,0,05cc,3277,1
460,460,0,05cc,3277,1
461,461,0,05cc,3277,1
462,462,0,05cc,3277,1
463,463,0,05cc,3277,1
464,464,0,05cc,3277,1
465,465,0,05cc,3277,1
466,466,0,05cc,3277,1
467,467,0,05cc,13108,1
468,468,0,05cc,13108,1
469,469,0,05cc,-13104,1
470,470,0,05cc,-13104,1
471,471,0,05cc,13122,1
472,472,0,05cc,13122,1
473,473,0,05cc,-13045,1
474,474,0,05cc,-13045,1
475,475,0,05cc,13359,1
476,476,0,05cc,13359,1
477,477,0,05cc,-12100,1
478,478,0,05cc,-12100,1
479,479,0,05cc,17136,1
480,480,0,05cc,17136,1
481,481,0,05cc,3011,1
482,482,0,05cc,3011,1
483,483,0,05cc,3011,1
484,484,0,05cc,3011,1
485,485,0,05cc,3011,1
486,486,0,05cc,3011,1
487,487,0,05cc,3011,1
488,488,0,05cc,3011,1
489,489,0,05cc,3011,1
490,490,0,05cc,3011,1
491,491,0,05cc,3011,1
492,492,0,05cc,12044,1
493,493,0,05cc,12044,1
494,494,0,05cc,-17360,1
495,495,0,05cc,-17360,1
496,496,0,05cc,-3902,1
497,497,0,05cc,-3902,1
498,498,0,05cc,-15605,1
499,499,0,05cc,-15605,1
500,500,0,05cc,3116,1
501,501,0,05cc,3116,1
502,502,0,05cc,12466,1
503,503,0,05cc,12466,1
504,504,0,05cc,-15672,1
505,505,0,05cc,-15672,1
506,506,0,05cc,2848,1
507,507,0,05cc,2848,1
508,508,0,05cc,2848,1
509,509,0,05cc,2848,1
510,510,0,05cc,2848,1
511,511,0,05cc,2848,1
512,512,0,05cc,2848,1
513,513,0,05cc,2848,1
514,514,0,05cc,2848,1
515,515,0,05cc,2848,1
516,516,0,05cc,2848,1
517,517,0,05cc,11392,1
518,518,0,05cc,11392,1
519,519,0,05cc,-19968,1
520,520,0,05cc,-19968,1
521,521,0,05cc,-14333,1
522,522,0,05cc,-14333,1
523,523,0,05cc,8204,1
524,524,0,05cc,8204,1
525,525,0,05cc,-32720,1
526,526,0,05cc,-32720,1
527,527,0,05cc,192,1
528,528,0,05cc,192,1
529,529,0,05cc,771,1
530,530,0,05cc,771,1
531,531,0,05cc,3087,1
532,532,0,05cc,3087,1
533,533,0,05cc,3087,1
534,534,0,05cc,3087,1
535,535,0,05cc,3087,1
536,536,0,05cc,3087,1
537,537,0,05cc,3087,1
538,538,0,05cc,3087,1
539,539,0,05cc,3087,1
540,540,0,05cc,3087,1
541,541,0,05cc,3087,1
542,542,0,05cc,12348,1
543,543,0,05cc,12348,1
544,544,0,05cc,-16144,1
545,545,0,05cc,-16144,1
546,546,0,05cc,962,1
547,547,0,05cc,962,1
548,548,0,05cc,3851,1
549,549,0,05cc,3851,1
550,550,0,05cc,15406,1
551,551,0,05cc,15406,1
552,552,0,05cc,-3909,1
553,553,0,05cc,-3909,1
554,554,0,05cc,-15636,1
555,555,0,05cc,-15636,1
556,556,0,05cc,2993,1
557,557,0,05cc,2993,1
558,558,0,05cc,2993,1
559,559,0,05cc,2993,1
560,560,0,05cc,2993,1
561,561,0,05cc,2993,1
562,562,0,05cc,2993,1
563,563,0,05cc,2993,1
564,564,0,05cc,2993,1
565,565,0,05cc,2993,1
566,566,0,05cc,2993,1
567,567,0,05cc,11972,1
568,568,0,05cc,11972,1
569,569,0,05cc,-17648,1
570,570,0,05cc,-17648,1
571,571,0,05cc,-5053,1
572,572,0,05cc,-5053,1
573,573,0,05cc,-20212,1
574,574,0,05cc,-20212,1
575,575,0,05cc,-15311,1
576,576,0,05cc,-15311,1
577,577,0,05cc,4292,1
578,578,0,05cc,4292,1
579,579,0,05cc,17169,1
580,580,0,05cc,17169,1
581,581,0,05cc,3140,1
582,582,0,05cc,3140,1
583,583,0,05cc,3140,1
584,584,0,05cc,3140,1
585,585,0,05cc,3140,1
586,586,0,05cc,3140,1
587,587,0,05cc,3140,1
588,588,0,05cc,3140,1
589,589,0,05cc,3140,1
590,590,0,05cc,3140,1
591,591,0,05cc,3140,1
592,592,0,05cc,12560,1
593,593,0,05cc,12560,1
594,594,0,05cc,-15296,1
595,595,0,05cc,-15296,1
596,596,0,05cc,4355,1
597,597,0,05cc,4355,1
598,598,0,05cc,17420,1
599,599,0,05cc,17420,1
600,600,0,05cc,4145,1
601,601,0,05cc,4145,1
602,602,0,05cc,16582,1
603,603,0,05cc,16582,1
604,604,0,05cc,795,1
605,605,0,05cc,795,1
606,606,0,05cc,3183,1
607,607,0,05cc,3183,1
608,608,0,05cc,3183,1
609,609,0,05cc,3183,1
610,610,0,05cc,3183,1
611,611,0,05cc,3183,1
612,612,0,05cc,3183,1
613,613,0,05cc,3183,1
614,614,0,05cc,3183,1
615,615,0,05cc,3183,1
616,616,0,05cc,3183,1
617,617,0,05cc,12732,1
618,618,0,05cc,12732,1
619,619,0,05cc,-14608,1
620,620,0,05cc,-14608,1
621,621,0,05cc,7106,1
622,622,0,05cc,7106,1
623,623,0,05cc,28426,1
624,624,0,05cc,28426,1
625,625,0,05cc,-17365,1
626,626,0,05cc,-17365,1
627,627,0,05cc,-3922,1
628,628,0,05cc,-3922,1
629,629,0,05cc,-15685,1
630,630,0,05cc,-15685,1
631,631,0,05cc,2796,1
632,632,0,05cc,2796,1
633,633,0,05cc,2796,1
634,634,0,05cc,2796,1
635,635,0,05cc,2796,1
636,636,0,05cc,2796,1
637,637,0,05cc,2796,1
638,638,0,05cc,2796,1
639,639,0,05cc,2796,1
640,640,0,05cc,2796,1
641,641,0,05cc,2796,1
642,642,0,05cc,11184,1
643,643,0,05cc,11184,1
644,644,0,05cc,-20800,1
645,645,0,05cc,-20800,1
646,646,0,05cc,-17662,1
647,647,0,05cc,-17662,1
648,648,0,05cc,-5109,1
649,649,0,05cc,-5109,1
650,650,0,05cc,-20433,1
651,651,0,05cc,-20433,1
652,652,0,05cc,-16194,1
653,653,0,05cc,-16194,1
654,654,0,05cc,763,1
655,655,0,05cc,763,1
656,656,0,05cc,3052,1
657,657,0,05cc,3052,1
658,658,0,05cc,3052,1
659,659,0,05cc,3052,1
660,660,0,05cc,3052,1
661,661,0,05cc,3052,1
662,662,0,05cc,3052,1
663,663,0,05cc,3052,1
664,664,0,05cc,3052,1
665,665,0,05cc,3052,1
666,666,0,05cc,3052,1
667,667,0,05cc,12208,1
668,668,0,05cc,12208,1
669,669,0,05cc,-16704,1
670,670,0,05cc,-16704,1
671,671,0,05cc,-1278,1
672,672,0,05cc,-1278,1
673,673,0,05cc,-5109,1
674,674,0,05cc,-5109,1
675,675,0,05cc,-20434,1
676,676,0,05cc,-20434,1
677,677,0,05cc,-16197,1
678,678,0,05cc,-16197,1
679,679,0,05cc,750,1
680,680,0,05cc,750,1
681,681,0,05cc,3000,1
682,682,0,05cc,3000,1
683,683,0,05cc,3000,1
684,684,0,05cc,3000,1
685,685,0,05cc,3000,1
686,686,0,05cc,3000,1
687,687,0,05cc,3000,1
688,688,0,05cc,3000,1
689,689,0,05cc,3000,1
690,690,0,05cc,3000,1
691,691,0,05cc,3000,1
692,692,0,05cc,12000,1
693,693,0,05cc,12000,1
694,694,0,05cc,-17536,1
695,695,0,05cc,-17536,1
696,696,0,05cc,-4606,1
697,697,0,05cc,-4606,1
698,698,0,05cc,-18421,1
699,699,0,05cc,-18421,1
700,700,0,05cc,-8145,1
701,701,0,05cc,-8145,1
702,702,0,05cc,-32580,1
703,703,0,05cc,-32580,1
704,704,0,05cc,755,1
705,705,0,05cc,755,1
706,706,0,05cc,3023,1
707,707,0,05cc,3023,1
708,708,0,05cc,3023,1
709,709,0,05cc,3023,1
710,710,0,05cc,3023,1
711,711,0,05cc,3023,1
712,712,0,05cc,3023,1
713,713,0,05cc,3023,1
714,714,0,05cc,3023,1
715,715,0,05cc,3023,1
716,716,0,05cc,3023,1
717,717,0,05cc,12092,1
718,718,0,05cc,12092,1
719,719,0,05cc,-17168,1
720,720,0,05cc,-17168,1
721,721,0,05cc,-3133,1
722,722,0,05cc,-3133,1
723,723,0,05cc,-12532,1
724,724,0,05cc,-12532,1
725,725,0,05cc,15409,1
726,726,0,05cc,15409,1
727,727,0,05cc,-3899,1
728,728,0,05cc,-3899,1
729,729,0,05cc,-15595,1
730,730,0,05cc,-15595,1
731,731,0,05cc,3156,1
732,732,0,05cc,3156,1
733,733,0,05cc,3156,1
734,734,0,05cc,3156,1
735,735,0,05cc,3156,1
736,736,0,05cc,3156,1
737,737,0,05cc,3156,1
738,738,0,05cc,3156,1
739,739,0,05cc,3156,1
740,740,0,05cc,3156,1
741,741,0,05cc,3156,1
742,742,0,05cc,12624,1
743,743,0,05cc,12624,1
744,744,0,05cc,-15040,1
745,745,0,05cc,-15040,1
746,746,0,05cc,5378,1
747,747,0,05cc,5378,1
748,748,0,05cc,21515,1
749,749,0,05cc,21515,1
750,750,0,05cc,20527,1
751,751,0,05cc,20527,1
752,752,0,05cc,16572,1
753,753,0,05cc,16572,1
754,754,0,05cc,753,1
755,755,0,05cc,753,1
756,756,0,05cc,3014,1
757,757,0,05cc,3014,1
758,758,0,05cc,3014,1
759,759,0,05cc,3014,1
760,760,0,05cc,3014,1
761,761,0,05cc,3014,1
762,762,0,05cc,3014,1
763,763,0,05cc,3014,1
764,764,0,05cc,3014,1
765,765,0,05cc,3014,1
766,766,0,05cc,3014,1
767,767,0,05cc,12056,1
768,768,0,05cc,12056,1
769,769,0,05cc,-17312,1
770,770,0,05cc,-17312,1
771,771,0,05cc,-3710,1
772,772,0,05cc,-3710,1
773,773,0,05cc,-14837,1
774,774,0,05cc,-14837,1
775,775,0,05cc,6190,1
776,776,0,05cc,6190,1
777,777,0,05cc,24760,1
778,778,0,05cc,24760,1
779,779,0,05cc,-32030,1
780,780,0,05cc,-32030,1
781,781,0,05cc,2953,1
782,782,0,05cc,2953,1
783,783,0,05cc,2953,1
784,784,0,05cc,2953,1
785,785,0,05cc,2953,1
786,786,0,05cc,2953,1
787,787,0,05cc,2953,1
788,788,0,05cc,2953,1
789,789,0,05cc,2953,1
790,790,0,05cc,2953,1
791,791,0,05cc,2953,1
792,792,0,05cc,11812,1
793,793,0,05cc,11812,1
794,794,0,05cc,-18288,1
795,795,0,05cc,-18288,1
796,796,0,05cc,-7613,1
797,797,0,05cc,-7613,1
798,798,0,05cc,-30452,1
799,799,0,05cc,-30452,1
800,800,0,05cc,9267,1
801,801,0,05cc,9267,1
802,802,0,05cc,-28466,1
803,803,0,05cc,-28466,1
804,804,0,05cc,17210,1
805,805,0,05cc,17210,1
806,806,0,05cc,3306,1
807,807,0,05cc,3306,1
808,808,0,05cc,3306,1
809,809,0,05cc,3306,1
810,810,0,05cc,3306,1
811,811,0,05cc,3306,1
812,812,0,05cc,3306,1
813,813,0,05cc,3306,1
814,814,0,05cc,3306,1
815,815,0,05cc,3306,1
816,816,0,05cc,3306,1
817,817,0,05cc,13224,1
818,818,0,05cc,13224,1
819,819,0,05cc,-12640,1
820,820,0,05cc,-12640,1
821,821,0,05cc,14979,1
822,822,0,05cc,14979,1
823,823,0,05cc,-5620,1
824,824,0,05cc,-5620,1
825,825,0,05cc,-22480,1
826,826,0,05cc,-22480,1
827,827,0,05cc,-24381,1
828,828,0,05cc,-24381,1
829,829,0,05cc,-31988,1
830,830,0,05cc,-31988,1
831,831,0,05cc,3123,1
832,832,0,05cc,3123,1
833,833,0,05cc,3123,1
834,834,0,05cc,3123,1
835,835,0,05cc,3123,1
836,836,0,05cc,3123,1
837,837,0,05cc,3123,1
838,838,0,05cc,3123,1
839,839,0,05cc,3123,1
840,840,0,05cc,3123,1
841,841,0,05cc,3123,1
842,842,0,05cc,12492,1
843,843,0,05cc,12492,1
844,844,0,05cc,-15568,1
845,845,0,05cc,-15568,1
846,846,0,05cc,3267,1
847,847,0,05cc,3267,1
848,848,0,05cc,13068,1
849,849,0,05cc,13068,1
850,850,0,05cc,-13264,1
851,851,0,05cc,-13264,1
852,852,0,05cc,12482,1
853,853,0,05cc,12482,1
854,854,0,05cc,-15605,1
855,855,0,05cc,-15605,1
856,856,0,05cc,3119,1
857,857,0,05cc,3119,1
858,858,0,05cc,3119,1
859,859,0,05cc,3119,1
860,860,0,05cc,3119,1
861,861,0,05cc,3119,1
862,862,0,05cc,3119,1
863,863,0,05cc,3119,1
864,864,0,05cc,3119,1
865,865,0,05cc,3119,1
866,866,0,05cc,3119,1
867,867,0,05cc,12476,1
868,868,0,05cc,12476,1
869,869,0,05cc,-15632,1
870,870,0,05cc,-15632,1
871,871,0,05cc,3011,1
872,872,0,05cc,3011,1
873,873,0,05cc,12044,1
874,874,0,05cc,12044,1
875,875,0,05cc,-17358,1
876,876,0,05cc,-17358,1
877,877,0,05cc,-3895,1
878,878,0,05cc,-3895,1
879,879,0,05cc,-15580,1
880,880,0,05cc,-15580,1
881,881,0,05cc,3219,1
882,882,0,05cc,3219,1
883,883,0,05cc,3219,1
884,884,0,05cc,3219,1
885,885,0,05cc,3219,1
886,886,0,05cc,3219,1
887,887,0,05cc,3219,1
888,888,0,05cc,3219,1
889,889,0,05cc,3219,1
890,890,0,05cc,3219,1
891,891,0,05cc,3219,1
892,892,0,05cc,12876,1
893,893,0,05cc,12876,1
894,894,0,05cc,-14032,1
895,895,0,05cc,-14032,1
896,896,0,05cc,9411,1
897,897,0,05cc,9411,1
898,898,0,05cc,-27892,1
899,899,0,05cc,-27892,1
900,900,0,05cc,19506,1
901,901,0,05cc,19506,1
902,902,0,05cc,12488,1
903,903,0,05cc,12488,1
904,904,0,05cc,-15581,1
905,905,0,05cc,-15581,1
906,906,0,05cc,3212,1
907,907,0,05cc,3212,1
908,908,0,05cc,3212,1
