Sample in Buffer,Sample in Window,TRIGGER,voltage_signals[15:0],parallel_word_data[15:0],DAC_send_pulse
464,464,0,048c,9074,1
465,465,0,048c,9074,1
466,466,0,048c,-29239,1
467,467,0,048c,-29239,1
468,468,0,048c,14116,1
469,469,0,048c,14116,1
470,470,0,048c,-9070,1
471,471,0,048c,-9070,1
472,472,0,048c,-9070,1
473,473,0,048c,-9070,1
474,474,0,048c,-9070,1
475,475,0,048c,-9070,1
476,476,0,048c,-9070,1
477,477,0,048c,-9070,1
478,478,0,048c,-9070,1
479,479,0,048c,-9070,1
480,480,0,048c,-9070,1
481,481,0,048c,29259,1
482,482,0,048c,29259,1
483,483,0,048c,-14035,1
484,484,0,048c,-14035,1
485,485,0,048c,9399,1
486,486,0,048c,9399,1
487,487,0,048c,-27940,1
488,488,0,048c,-27940,1
489,489,0,048c,19314,1
490,490,0,048c,19314,1
491,491,0,048c,11721,1
492,492,0,048c,11721,1
493,493,0,048c,-18652,1
494,494,0,048c,-18652,1
495,495,0,048c,-9072,1
496,496,0,048c,-9072,1
497,497,0,048c,-9072,1
498,498,0,048c,-9072,1
499,499,0,048c,-9072,1
500,500,0,048c,-9072,1
501,501,0,048c,-9072,1
502,502,0,048c,-9072,1
503,503,0,048c,-9072,1
504,504,0,048c,-9072,1
505,505,0,048c,-9072,1
506,506,0,048c,29251,1
507,507,0,048c,29251,1
508,508,0,048c,-14067,1
509,509,0,048c,-14067,1
510,510,0,048c,9271,1
511,511,0,048c,9271,1
512,512,0,048c,-28452,1
513,513,0,048c,-28452,1
514,514,0,048c,17266,1
515,515,0,048c,17266,1
516,516,0,048c,3528,1
517,517,0,048c,3528,1
518,518,0,048c,14115,1
519,519,0,048c,14115,1
520,520,0,048c,-9073,1
521,521,0,048c,-9073,1
522,522,0,048c,-9073,1
523,523,0,048c,-9073,1
524,524,0,048c,-9073,1
525,525,0,048c,-9073,1
526,526,0,048c,-9073,1
527,527,0,048c,-9073,1
528,528,0,048c,-9073,1
529,529,0,048c,-9073,1
530,530,0,048c,-9073,1
531,531,0,048c,29247,1
532,532,0,048c,29247,1
533,533,0,048c,-14083,1
534,534,0,048c,-14083,1
535,535,0,048c,9207,1
536,536,0,048c,9207,1
537,537,0,048c,-28708,1
538,538,0,048c,-28708,1
539,539,0,048c,16242,1
540,540,0,048c,16242,1
541,541,0,048c,-567,1
542,542,0,048c,-567,1
543,543,0,048c,-2268,1
544,544,0,048c,-2268,1
545,545,0,048c,-9069,1
546,546,0,048c,-9069,1
547,547,0,048c,-9069,1
548,548,0,048c,-9069,1
549,549,0,048c,-9069,1
550,550,0,048c,-9069,1
551,551,0,048c,-9069,1
552,552,0,048c,-9069,1
553,553,0,048c,-9069,1
554,554,0,048c,-9069,1
555,555,0,048c,-9069,1
556,556,0,048c,29263,1
557,557,0,048c,29263,1
558,558,0,048c,-14019,1
559,559,0,048c,-14019,1
560,560,0,048c,9463,1
561,561,0,048c,9463,1
562,562,0,048c,-27684,1
563,563,0,048c,-27684,1
564,564,0,048c,20338,1
565,565,0,048c,20338,1
566,566,0,048c,15817,1
567,567,0,048c,15817,1
568,568,0,048c,-2266,1
569,569,0,048c,-2266,1
570,570,0,048c,-9061,1
571,571,0,048c,-9061,1
572,572,0,048c,-9061,1
573,573,0,048c,-9061,1
574,574,0,048c,-9061,1
575,575,0,048c,-9061,1
576,576,0,048c,-9061,1
577,577,0,048c,-9061,1
578,578,0,048c,-9061,1
579,579,0,048c,-9061,1
580,580,0,048c,-9061,1
581,581,0,048c,29295,1
582,582,0,048c,29295,1
583,583,0,048c,-13891,1
584,584,0,048c,-13891,1
585,585,0,048c,9975,1
586,586,0,048c,9975,1
587,587,0,048c,-25636,1
588,588,0,048c,-25636,1
589,589,0,048c,28530,1
590,590,0,048c,28530,1
591,591,0,048c,-16951,1
592,592,0,048c,-16951,1
593,593,0,048c,-2267,1
594,594,0,048c,-2267,1
595,595,0,048c,-9066,1
596,596,0,048c,-9066,1
597,597,0,048c,-9066,1
598,598,0,048c,-9066,1
599,599,0,048c,-9066,1
600,600,0,048c,-9066,1
601,601,0,048c,-9066,1
602,602,0,048c,-9066,1
603,603,0,048c,-9066,1
604,604,0,048c,-9066,1
605,605,0,048c,-9066,1
606,606,0,048c,29275,1
607,607,0,048c,29275,1
608,608,0,048c,-13971,1
609,609,0,048c,-13971,1
610,610,0,048c,9655,1
611,611,0,048c,9655,1
612,612,0,048c,-26916,1
613,613,0,048c,-26916,1
614,614,0,048c,23410,1
615,615,0,048c,23410,1
616,616,0,048c,28105,1
617,617,0,048c,28105,1
618,618,0,048c,-18652,1
619,619,0,048c,-18652,1
620,620,0,048c,-9069,1
621,621,0,048c,-9069,1
622,622,0,048c,-9069,1
623,623,0,048c,-9069,1
624,624,0,048c,-9069,1
625,625,0,048c,-9069,1
626,626,0,048c,-9069,1
627,627,0,048c,-9069,1
628,628,0,048c,-9069,1
629,629,0,048c,-9069,1
630,630,0,048c,-9069,1
631,631,0,048c,29263,1
632,632,0,048c,29263,1
633,633,0,048c,-14019,1
634,634,0,048c,-14019,1
635,635,0,048c,9463,1
636,636,0,048c,9463,1
637,637,0,048c,-27684,1
638,638,0,048c,-27684,1
639,639,0,048c,20338,1
640,640,0,048c,20338,1
641,641,0,048c,15817,1
642,642,0,048c,15817,1
643,643,0,048c,-2267,1
644,644,0,048c,-2267,1
645,645,0,048c,-9067,1
646,646,0,048c,-9067,1
647,647,0,048c,-9067,1
648,648,0,048c,-9067,1
649,649,0,048c,-9067,1
650,650,0,048c,-9067,1
651,651,0,048c,-9067,1
652,652,0,048c,-9067,1
653,653,0,048c,-9067,1
654,654,0,048c,-9067,1
655,655,0,048c,-9067,1
656,656,0,048c,29271,1
657,657,0,048c,29271,1
658,658,0,048c,-13987,1
659,659,0,048c,-13987,1
660,660,0,048c,9591,1
661,661,0,048c,9591,1
662,662,0,048c,-27172,1
663,663,0,048c,-27172,1
664,664,0,048c,22386,1
665,665,0,048c,22386,1
666,666,0,048c,24009,1
667,667,0,048c,24009,1
668,668,0,048c,30500,1
669,669,0,048c,30500,1
670,670,0,048c,-9069,1
671,671,0,048c,-9069,1
672,672,0,048c,-9069,1
673,673,0,048c,-9069,1
674,674,0,048c,-9069,1
675,675,0,048c,-9069,1
676,676,0,048c,-9069,1
677,677,0,048c,-9069,1
678,678,0,048c,-9069,1
679,679,0,048c,-9069,1
680,680,0,048c,-9069,1
681,681,0,048c,29263,1
682,682,0,048c,29263,1
683,683,0,048c,-14019,1
684,684,0,048c,-14019,1
685,685,0,048c,9463,1
686,686,0,048c,9463,1
687,687,0,048c,-27684,1
688,688,0,048c,-27684,1
689,689,0,048c,20336,1
690,690,0,048c,20336,1
691,691,0,048c,15809,1
692,692,0,048c,15809,1
693,693,0,048c,-2297,1
694,694,0,048c,-2297,1
695,695,0,048c,-9185,1
696,696,0,048c,-9185,1
697,697,0,048c,-9185,1
698,698,0,048c,-9185,1
699,699,0,048c,-9185,1
700,700,0,048c,-9185,1
701,701,0,048c,-9185,1
702,702,0,048c,-9185,1
703,703,0,048c,-9185,1
704,704,0,048c,-9185,1
705,705,0,048c,-9185,1
706,706,0,048c,28799,1
707,707,0,048c,28799,1
708,708,0,048c,-15875,1
709,709,0,048c,-15875,1
710,710,0,048c,2039,1
711,711,0,048c,2039,1
712,712,0,048c,8158,1
713,713,0,048c,8158,1
714,714,0,048c,32632,1
715,715,0,048c,32632,1
716,716,0,048c,-543,1
717,717,0,048c,-543,1
718,718,0,048c,-2169,1
719,719,0,048c,-2169,1
720,720,0,048c,-8675,1
721,721,0,048c,-8675,1
722,722,0,048c,-8675,1
723,723,0,048c,-8675,1
724,724,0,048c,-8675,1
725,725,0,048c,-8675,1
726,726,0,048c,-8675,1
727,727,0,048c,-8675,1
728,728,0,048c,-8675,1
729,729,0,048c,-8675,1
730,730,0,048c,-8675,1
731,731,0,048c,30839,1
732,732,0,048c,30839,1
733,733,0,048c,-7715,1
734,734,0,048c,-7715,1
735,735,0,048c,-30857,1
736,736,0,048c,-30857,1
737,737,0,048c,7645,1
738,738,0,048c,7645,1
739,739,0,048c,30580,1
740,740,0,048c,30580,1
741,741,0,048c,-8751,1
742,742,0,048c,-8751,1
743,743,0,048c,30534,1
744,744,0,048c,30534,1
745,745,0,048c,-8935,1
746,746,0,048c,-8935,1
747,747,0,048c,-8935,1
748,748,0,048c,-8935,1
749,749,0,048c,-8935,1
750,750,0,048c,-8935,1
751,751,0,048c,-8935,1
752,752,0,048c,-8935,1
753,753,0,048c,-8935,1
754,754,0,048c,-8935,1
755,755,0,048c,-8935,1
756,756,0,048c,29799,1
757,757,0,048c,29799,1
758,758,0,048c,-11875,1
759,759,0,048c,-11875,1
760,760,0,048c,18039,1
761,761,0,048c,18039,1
762,762,0,048c,6620,1
763,763,0,048c,6620,1
764,764,0,048c,26482,1
765,765,0,048c,26482,1
766,766,0,048c,-25144,1
767,767,0,048c,-25144,1
768,768,0,048c,30497,1
769,769,0,048c,30497,1
770,770,0,048c,-9083,1
771,771,0,048c,-9083,1
772,772,0,048c,-9083,1
773,773,0,048c,-9083,1
774,774,0,048c,-9083,1
775,775,0,048c,-9083,1
776,776,0,048c,-9083,1
777,777,0,048c,-9083,1
778,778,0,048c,-9083,1
779,779,0,048c,-9083,1
780,780,0,048c,-9083,1
781,781,0,048c,29207,1
782,782,0,048c,29207,1
783,783,0,048c,-14243,1
784,784,0,048c,-14243,1
785,785,0,048c,8567,1
786,786,0,048c,8567,1
787,787,0,048c,-31268,1
788,788,0,048c,-31268,1
789,789,0,048c,6002,1
790,790,0,048c,6002,1
791,791,0,048c,24008,1
792,792,0,048c,24008,1
793,793,0,048c,30497,1
794,794,0,048c,30497,1
795,795,0,048c,-9082,1
796,796,0,048c,-9082,1
797,797,0,048c,-9082,1
798,798,0,048c,-9082,1
799,799,0,048c,-9082,1
800,800,0,048c,-9082,1
801,801,0,048c,-9082,1
802,802,0,048c,-9082,1
803,803,0,048c,-9082,1
804,804,0,048c,-9082,1
805,805,0,048c,-9082,1
806,806,0,048c,29211,1
807,807,0,048c,29211,1
808,808,0,048c,-14227,1
809,809,0,048c,-14227,1
810,810,0,048c,8631,1
811,811,0,048c,8631,1
812,812,0,048c,-31012,1
813,813,0,048c,-31012,1
814,814,0,048c,7025,1
815,815,0,048c,7025,1
816,816,0,048c,28102,1
817,817,0,048c,28102,1
818,818,0,048c,-18661,1
819,819,0,048c,-18661,1
820,820,0,048c,-9106,1
821,821,0,048c,-9106,1
822,822,0,048c,-9106,1
823,823,0,048c,-9106,1
824,824,0,048c,-9106,1
825,825,0,048c,-9106,1
826,826,0,048c,-9106,1
827,827,0,048c,-9106,1
828,828,0,048c,-9106,1
829,829,0,048c,-9106,1
830,830,0,048c,-9106,1
831,831,0,048c,29115,1
832,832,0,048c,29115,1
833,833,0,048c,-14611,1
834,834,0,048c,-14611,1
835,835,0,048c,7095,1
836,836,0,048c,7095,1
837,837,0,048c,28380,1
838,838,0,048c,28380,1
839,839,0,048c,-17550,1
840,840,0,048c,-17550,1
841,841,0,048c,-4664,1
842,842,0,048c,-4664,1
843,843,0,048c,-18655,1
844,844,0,048c,-18655,1
845,845,0,048c,-9083,1
846,846,0,048c,-9083,1
847,847,0,048c,-9083,1
848,848,0,048c,-9083,1
849,849,0,048c,-9083,1
850,850,0,048c,-9083,1
851,851,0,048c,-9083,1
852,852,0,048c,-9083,1
853,853,0,048c,-9083,1
854,854,0,048c,-9083,1
855,855,0,048c,-9083,1
856,856,0,048c,29207,1
857,857,0,048c,29207,1
858,858,0,048c,-14243,1
859,859,0,048c,-14243,1
860,860,0,048c,8567,1
861,861,0,048c,8567,1
862,862,0,048c,-31268,1
863,863,0,048c,-31268,1
864,864,0,048c,6002,1
865,865,0,048c,6002,1
866,866,0,048c,24009,1
867,867,0,048c,24009,1
868,868,0,048c,30500,1
869,869,0,048c,30500,1
870,870,0,048c,-9070,1
871,871,0,048c,-9070,1
872,872,0,048c,-9070,1
873,873,0,048c,-9070,1
874,874,0,048c,-9070,1
875,875,0,048c,-9070,1
876,876,0,048c,-9070,1
877,877,0,048c,-9070,1
878,878,0,048c,-9070,1
879,879,0,048c,-9070,1
880,880,0,048c,-9070,1
881,881,0,048c,29259,1
882,882,0,048c,29259,1
883,883,0,048c,-14035,1
884,884,0,048c,-14035,1
885,885,0,048c,9399,1
886,886,0,048c,9399,1
887,887,0,048c,-27940,1
888,888,0,048c,-27940,1
889,889,0,048c,19314,1
890,890,0,048c,19314,1
891,891,0,048c,11720,1
892,892,0,048c,11720,1
893,893,0,048c,-18654,1
894,894,0,048c,-18654,1
895,895,0,048c,-9078,1
896,896,0,048c,-9078,1
897,897,0,048c,-9078,1
898,898,0,048c,-9078,1
899,899,0,048c,-9078,1
900,900,0,048c,-9078,1
901,901,0,048c,-9078,1
902,902,0,048c,-9078,1
903,903,0,048c,-9078,1
904,904,0,048c,-9078,1
905,905,0,048c,-9078,1
906,906,0,048c,29227,1
907,907,0,048c,29227,1
908,908,0,048c,-14163,1
909,909,0,048c,-14163,1
910,910,0,048c,8887,1
911,911,0,048c,8887,1
912,912,0,048c,-29988,1
913,913,0,048c,-29988,1
914,914,0,048c,11122,1
915,915,0,048c,11122,1
916,916,0,048c,-21047,1
917,917,0,048c,-21047,1
918,918,0,048c,-18651,1
919,919,0,048c,-18651,1
920,920,0,048c,-9068,1
921,921,0,048c,-9068,1
922,922,0,048c,-9068,1
923,923,0,048c,-9068,1
924,924,0,048c,-9068,1
925,925,0,048c,-9068,1
926,926,0,048c,-9068,1
927,927,0,048c,-9068,1
928,928,0,048c,-9068,1
929,929,0,048c,-9068,1
930,930,0,048c,-9068,1
931,931,0,048c,29267,1
932,932,0,048c,29267,1
933,933,0,048c,-14003,1
934,934,0,048c,-14003,1
935,935,0,048c,9527,1
936,936,0,048c,9527,1
937,937,0,048c,-27428,1
938,938,0,048c,-27428,1
939,939,0,048c,21360,1
940,940,0,048c,21360,1
941,941,0,048c,19907,1
942,942,0,048c,19907,1
