Sample in Buffer,Sample in Window,TRIGGER,voltage_signals[15:0],parallel_word_data[15:0],DAC_send_pulse
171,171,0,05ea,10259,1
172,172,0,05ea,10259,1
173,173,0,05ea,-24497,1
174,174,0,05ea,-24497,1
175,175,0,05ea,-32449,1
176,176,0,05ea,-32449,1
177,177,0,05ea,1276,1
178,178,0,05ea,1276,1
179,179,0,05ea,1276,1
180,180,0,05ea,1276,1
181,181,0,05ea,1276,1
182,182,0,05ea,1276,1
183,183,0,05ea,1276,1
184,184,0,05ea,1276,1
185,185,0,05ea,1276,1
186,186,0,05ea,1276,1
187,187,0,05ea,1276,1
188,188,0,05ea,5104,1
189,189,0,05ea,5104,1
190,190,0,05ea,20417,1
191,191,0,05ea,20417,1
192,192,0,05ea,16132,1
193,193,0,05ea,16132,1
194,194,0,05ea,-1007,1
195,195,0,05ea,-1007,1
196,196,0,05ea,-4026,1
197,197,0,05ea,-4026,1
198,198,0,05ea,-16103,1
199,199,0,05ea,-16103,1
200,200,0,05ea,1126,1
201,201,0,05ea,1126,1
202,202,0,05ea,4506,1
203,203,0,05ea,4506,1
204,204,0,05ea,4506,1
205,205,0,05ea,4506,1
206,206,0,05ea,4506,1
207,207,0,05ea,4506,1
208,208,0,05ea,4506,1
209,209,0,05ea,4506,1
210,210,0,05ea,4506,1
211,211,0,05ea,4506,1
212,212,0,05ea,4506,1
213,213,0,05ea,18024,1
214,214,0,05ea,18024,1
215,215,0,05ea,6561,1
216,216,0,05ea,6561,1
217,217,0,05ea,26244,1
218,218,0,05ea,26244,1
219,219,0,05ea,-26093,1
220,220,0,05ea,-26093,1
221,221,0,05ea,26700,1
222,222,0,05ea,26700,1
223,223,0,05ea,-24269,1
224,224,0,05ea,-24269,1
225,225,0,05ea,-31538,1
226,226,0,05ea,-31538,1
227,227,0,05ea,4923,1
228,228,0,05ea,4923,1
229,229,0,05ea,4923,1
230,230,0,05ea,4923,1
231,231,0,05ea,4923,1
232,232,0,05ea,4923,1
233,233,0,05ea,4923,1
234,234,0,05ea,4923,1
235,235,0,05ea,4923,1
236,236,0,05ea,4923,1
237,237,0,05ea,4923,1
238,238,0,05ea,19692,1
239,239,0,05ea,19692,1
240,240,0,05ea,13232,1
241,241,0,05ea,13232,1
242,242,0,05ea,-12607,1
243,243,0,05ea,-12607,1
244,244,0,05ea,15110,1
245,245,0,05ea,15110,1
246,246,0,05ea,-5093,1
247,247,0,05ea,-5093,1
248,248,0,05ea,-20371,1
249,249,0,05ea,-20371,1
250,250,0,05ea,-15946,1
251,251,0,05ea,-15946,1
252,252,0,05ea,1755,1
253,253,0,05ea,1755,1
254,254,0,05ea,1755,1
255,255,0,05ea,1755,1
256,256,0,05ea,1755,1
257,257,0,05ea,1755,1
258,258,0,05ea,1755,1
259,259,0,05ea,1755,1
260,260,0,05ea,1755,1
261,261,0,05ea,1755,1
262,262,0,05ea,1755,1
263,263,0,05ea,7020,1
264,264,0,05ea,7020,1
265,265,0,05ea,28080,1
266,266,0,05ea,28080,1
267,267,0,05ea,-18749,1
268,268,0,05ea,-18749,1
269,269,0,05ea,-9457,1
270,270,0,05ea,-9457,1
271,271,0,05ea,27708,1
272,272,0,05ea,27708,1
273,273,0,05ea,-20240,1
274,274,0,05ea,-20240,1
275,275,0,05ea,-15422,1
276,276,0,05ea,-15422,1
277,277,0,05ea,3851,1
278,278,0,05ea,3851,1
279,279,0,05ea,3851,1
280,280,0,05ea,3851,1
281,281,0,05ea,3851,1
282,282,0,05ea,3851,1
283,283,0,05ea,3851,1
284,284,0,05ea,3851,1
285,285,0,05ea,3851,1
286,286,0,05ea,3851,1
287,287,0,05ea,3851,1
288,288,0,05ea,15404,1
289,289,0,05ea,15404,1
290,290,0,05ea,-3919,1
291,291,0,05ea,-3919,1
292,292,0,05ea,-15675,1
293,293,0,05ea,-15675,1
294,294,0,05ea,2838,1
295,295,0,05ea,2838,1
296,296,0,05ea,11355,1
297,297,0,05ea,11355,1
298,298,0,05ea,-20116,1
299,299,0,05ea,-20116,1
300,300,0,05ea,-14927,1
301,301,0,05ea,-14927,1
302,302,0,05ea,5830,1
303,303,0,05ea,5830,1
304,304,0,05ea,5830,1
305,305,0,05ea,5830,1
306,306,0,05ea,5830,1
307,307,0,05ea,5830,1
308,308,0,05ea,5830,1
309,309,0,05ea,5830,1
310,310,0,05ea,5830,1
311,311,0,05ea,5830,1
312,312,0,05ea,5830,1
313,313,0,05ea,23320,1
314,314,0,05ea,23320,1
315,315,0,05ea,27745,1
316,316,0,05ea,27745,1
317,317,0,05ea,-20092,1
318,318,0,05ea,-20092,1
319,319,0,05ea,-14831,1
320,320,0,05ea,-14831,1
321,321,0,05ea,6214,1
322,322,0,05ea,6214,1
323,323,0,05ea,24857,1
324,324,0,05ea,24857,1
325,325,0,05ea,-31642,1
326,326,0,05ea,-31642,1
327,327,0,05ea,4507,1
328,328,0,05ea,4507,1
329,329,0,05ea,4507,1
330,330,0,05ea,4507,1
331,331,0,05ea,4507,1
332,332,0,05ea,4507,1
333,333,0,05ea,4507,1
334,334,0,05ea,4507,1
335,335,0,05ea,4507,1
336,336,0,05ea,4507,1
337,337,0,05ea,4507,1
338,338,0,05ea,18028,1
339,339,0,05ea,18028,1
340,340,0,05ea,6576,1
341,341,0,05ea,6576,1
342,342,0,05ea,26307,1
343,343,0,05ea,26307,1
344,344,0,05ea,-25841,1
345,345,0,05ea,-25841,1
346,346,0,05ea,27711,1
347,347,0,05ea,27711,1
348,348,0,05ea,-20228,1
349,349,0,05ea,-20228,1
350,350,0,05ea,-15376,1
351,351,0,05ea,-15376,1
352,352,0,05ea,4035,1
353,353,0,05ea,4035,1
354,354,0,05ea,4035,1
355,355,0,05ea,4035,1
356,356,0,05ea,4035,1
357,357,0,05ea,4035,1
358,358,0,05ea,4035,1
359,359,0,05ea,4035,1
360,360,0,05ea,4035,1
361,361,0,05ea,4035,1
362,362,0,05ea,4035,1
363,363,0,05ea,16140,1
364,364,0,05ea,16140,1
365,365,0,05ea,-975,1
366,366,0,05ea,-975,1
367,367,0,05ea,-3900,1
368,368,0,05ea,-3900,1
369,369,0,05ea,-15599,1
370,370,0,05ea,-15599,1
371,371,0,05ea,3142,1
372,372,0,05ea,3142,1
373,373,0,05ea,12569,1
374,374,0,05ea,12569,1
375,375,0,05ea,-15260,1
376,376,0,05ea,-15260,1
377,377,0,05ea,4497,1
378,378,0,05ea,4497,1
379,379,0,05ea,4497,1
380,380,0,05ea,4497,1
381,381,0,05ea,4497,1
382,382,0,05ea,4497,1
383,383,0,05ea,4497,1
384,384,0,05ea,4497,1
385,385,0,05ea,4497,1
386,386,0,05ea,4497,1
387,387,0,05ea,4497,1
388,388,0,05ea,17988,1
389,389,0,05ea,17988,1
390,390,0,05ea,6417,1
391,391,0,05ea,6417,1
392,392,0,05ea,25668,1
393,393,0,05ea,25668,1
394,394,0,05ea,-28398,1
395,395,0,05ea,-28398,1
396,396,0,05ea,17481,1
397,397,0,05ea,17481,1
398,398,0,05ea,4389,1
399,399,0,05ea,4389,1
400,400,0,05ea,17557,1
401,401,0,05ea,17557,1
402,402,0,05ea,4693,1
403,403,0,05ea,4693,1
404,404,0,05ea,4693,1
405,405,0,05ea,4693,1
406,406,0,05ea,4693,1
407,407,0,05ea,4693,1
408,408,0,05ea,4693,1
409,409,0,05ea,4693,1
410,410,0,05ea,4693,1
411,411,0,05ea,4693,1
412,412,0,05ea,4693,1
413,413,0,05ea,18772,1
414,414,0,05ea,18772,1
415,415,0,05ea,9553,1
416,416,0,05ea,9553,1
417,417,0,05ea,-27324,1
418,418,0,05ea,-27324,1
419,419,0,05ea,21777,1
420,420,0,05ea,21777,1
421,421,0,05ea,21573,1
422,422,0,05ea,21573,1
423,423,0,05ea,20759,1
424,424,0,05ea,20759,1
425,425,0,05ea,17503,1
426,426,0,05ea,17503,1
427,427,0,05ea,4476,1
428,428,0,05ea,4476,1
429,429,0,05ea,4476,1
430,430,0,05ea,4476,1
431,431,0,05ea,4476,1
432,432,0,05ea,4476,1
433,433,0,05ea,4476,1
434,434,0,05ea,4476,1
435,435,0,05ea,4476,1
436,436,0,05ea,4476,1
437,437,0,05ea,4476,1
438,438,0,05ea,17904,1
439,439,0,05ea,17904,1
440,440,0,05ea,6081,1
441,441,0,05ea,6081,1
442,442,0,05ea,24324,1
443,443,0,05ea,24324,1
444,444,0,05ea,31761,1
445,445,0,05ea,31761,1
446,446,0,05ea,-4026,1
447,447,0,05ea,-4026,1
448,448,0,05ea,-16101,1
449,449,0,05ea,-16101,1
450,450,0,05ea,1135,1
451,451,0,05ea,1135,1
452,452,0,05ea,4540,1
453,453,0,05ea,4540,1
454,454,0,05ea,4540,1
455,455,0,05ea,4540,1
456,456,0,05ea,4540,1
457,457,0,05ea,4540,1
458,458,0,05ea,4540,1
459,459,0,05ea,4540,1
460,460,0,05ea,4540,1
461,461,0,05ea,4540,1
462,462,0,05ea,4540,1
463,463,0,05ea,18160,1
464,464,0,05ea,18160,1
465,465,0,05ea,7105,1
466,466,0,05ea,7105,1
467,467,0,05ea,28420,1
468,468,0,05ea,28420,1
469,469,0,05ea,-17390,1
470,470,0,05ea,-17390,1
471,471,0,05ea,-4024,1
472,472,0,05ea,-4024,1
473,473,0,05ea,-16094,1
474,474,0,05ea,-16094,1
475,475,0,05ea,1160,1
476,476,0,05ea,1160,1
477,477,0,05ea,4640,1
478,478,0,05ea,4640,1
479,479,0,05ea,4640,1
480,480,0,05ea,4640,1
481,481,0,05ea,4640,1
482,482,0,05ea,4640,1
483,483,0,05ea,4640,1
484,484,0,05ea,4640,1
485,485,0,05ea,4640,1
486,486,0,05ea,4640,1
487,487,0,05ea,4640,1
488,488,0,05ea,18560,1
489,489,0,05ea,18560,1
490,490,0,05ea,8705,1
491,491,0,05ea,8705,1
492,492,0,05ea,-30716,1
493,493,0,05ea,-30716,1
494,494,0,05ea,8210,1
495,495,0,05ea,8210,1
496,496,0,05ea,-32696,1
497,497,0,05ea,-32696,1
498,498,0,05ea,288,1
499,499,0,05ea,288,1
500,500,0,05ea,1152,1
501,501,0,05ea,1152,1
502,502,0,05ea,4611,1
503,503,0,05ea,4611,1
504,504,0,05ea,4611,1
505,505,0,05ea,4611,1
506,506,0,05ea,4611,1
507,507,0,05ea,4611,1
508,508,0,05ea,4611,1
509,509,0,05ea,4611,1
510,510,0,05ea,4611,1
511,511,0,05ea,4611,1
512,512,0,05ea,4611,1
513,513,0,05ea,18444,1
514,514,0,05ea,18444,1
515,515,0,05ea,8241,1
516,516,0,05ea,8241,1
517,517,0,05ea,-32572,1
518,518,0,05ea,-32572,1
519,519,0,05ea,785,1
520,520,0,05ea,785,1
521,521,0,05ea,3140,1
522,522,0,05ea,3140,1
523,523,0,05ea,12563,1
524,524,0,05ea,12563,1
525,525,0,05ea,-15284,1
526,526,0,05ea,-15284,1
527,527,0,05ea,4400,1
528,528,0,05ea,4400,1
529,529,0,05ea,4400,1
530,530,0,05ea,4400,1
531,531,0,05ea,4400,1
532,532,0,05ea,4400,1
533,533,0,05ea,4400,1
534,534,0,05ea,4400,1
535,535,0,05ea,4400,1
536,536,0,05ea,4400,1
537,537,0,05ea,4400,1
538,538,0,05ea,17600,1
539,539,0,05ea,17600,1
540,540,0,05ea,4865,1
541,541,0,05ea,4865,1
542,542,0,05ea,19460,1
543,543,0,05ea,19460,1
544,544,0,05ea,12305,1
545,545,0,05ea,12305,1
546,546,0,05ea,-16314,1
547,547,0,05ea,-16314,1
548,548,0,05ea,282,1
549,549,0,05ea,282,1
550,550,0,05ea,1128,1
551,551,0,05ea,1128,1
552,552,0,05ea,4512,1
553,553,0,05ea,4512,1
554,554,0,05ea,4512,1
555,555,0,05ea,4512,1
556,556,0,05ea,4512,1
557,557,0,05ea,4512,1
558,558,0,05ea,4512,1
559,559,0,05ea,4512,1
560,560,0,05ea,4512,1
561,561,0,05ea,4512,1
562,562,0,05ea,4512,1
563,563,0,05ea,18048,1
564,564,0,05ea,18048,1
565,565,0,05ea,6657,1
566,566,0,05ea,6657,1
567,567,0,05ea,26628,1
568,568,0,05ea,26628,1
569,569,0,05ea,-24559,1
570,570,0,05ea,-24559,1
571,571,0,05ea,-32697,1
572,572,0,05ea,-32697,1
573,573,0,05ea,285,1
574,574,0,05ea,285,1
575,575,0,05ea,1141,1
576,576,0,05ea,1141,1
577,577,0,05ea,4564,1
578,578,0,05ea,4564,1
579,579,0,05ea,4564,1
580,580,0,05ea,4564,1
581,581,0,05ea,4564,1
582,582,0,05ea,4564,1
583,583,0,05ea,4564,1
584,584,0,05ea,4564,1
585,585,0,05ea,4564,1
586,586,0,05ea,4564,1
587,587,0,05ea,4564,1
588,588,0,05ea,18256,1
589,589,0,05ea,18256,1
590,590,0,05ea,7489,1
591,591,0,05ea,7489,1
592,592,0,05ea,29956,1
593,593,0,05ea,29956,1
594,594,0,05ea,-11246,1
595,595,0,05ea,-11246,1
596,596,0,05ea,20552,1
597,597,0,05ea,20552,1
598,598,0,05ea,16674,1
599,599,0,05ea,16674,1
600,600,0,05ea,1160,1
601,601,0,05ea,1160,1
602,602,0,05ea,4640,1
603,603,0,05ea,4640,1
604,604,0,05ea,4640,1
605,605,0,05ea,4640,1
606,606,0,05ea,4640,1
607,607,0,05ea,4640,1
608,608,0,05ea,4640,1
609,609,0,05ea,4640,1
610,610,0,05ea,4640,1
611,611,0,05ea,4640,1
612,612,0,05ea,4640,1
613,613,0,05ea,18560,1
614,614,0,05ea,18560,1
615,615,0,05ea,8705,1
616,616,0,05ea,8705,1
617,617,0,05ea,-30716,1
618,618,0,05ea,-30716,1
619,619,0,05ea,8211,1
620,620,0,05ea,8211,1
621,621,0,05ea,-32692,1
622,622,0,05ea,-32692,1
623,623,0,05ea,307,1
624,624,0,05ea,307,1
625,625,0,05ea,1231,1
626,626,0,05ea,1231,1
627,627,0,05ea,4927,1
628,628,0,05ea,4927,1
629,629,0,05ea,4927,1
630,630,0,05ea,4927,1
631,631,0,05ea,4927,1
632,632,0,05ea,4927,1
633,633,0,05ea,4927,1
634,634,0,05ea,4927,1
635,635,0,05ea,4927,1
636,636,0,05ea,4927,1
637,637,0,05ea,4927,1
638,638,0,05ea,19708,1
639,639,0,05ea,19708,1
640,640,0,05ea,13297,1
641,641,0,05ea,13297,1
642,642,0,05ea,-12348,1
643,643,0,05ea,-12348,1
644,644,0,05ea,16146,1
645,645,0,05ea,16146,1
646,646,0,05ea,-952,1
647,647,0,05ea,-952,1
648,648,0,05ea,-3806,1
649,649,0,05ea,-3806,1
650,650,0,05ea,-15223,1
651,651,0,05ea,-15223,1
652,652,0,05ea,4645,1
653,653,0,05ea,4645,1
654,654,0,05ea,4645,1
655,655,0,05ea,4645,1
656,656,0,05ea,4645,1
657,657,0,05ea,4645,1
658,658,0,05ea,4645,1
659,659,0,05ea,4645,1
660,660,0,05ea,4645,1
661,661,0,05ea,4645,1
662,662,0,05ea,4645,1
663,663,0,05ea,18580,1
664,664,0,05ea,18580,1
665,665,0,05ea,8785,1
666,666,0,05ea,8785,1
667,667,0,05ea,-30396,1
668,668,0,05ea,-30396,1
669,669,0,05ea,9490,1
670,670,0,05ea,9490,1
671,671,0,05ea,-27574,1
672,672,0,05ea,-27574,1
673,673,0,05ea,20778,1
674,674,0,05ea,20778,1
675,675,0,05ea,17579,1
676,676,0,05ea,17579,1
677,677,0,05ea,4781,1
678,678,0,05ea,4781,1
679,679,0,05ea,4781,1
680,680,0,05ea,4781,1
681,681,0,05ea,4781,1
682,682,0,05ea,4781,1
683,683,0,05ea,4781,1
684,684,0,05ea,4781,1
685,685,0,05ea,4781,1
686,686,0,05ea,4781,1
687,687,0,05ea,4781,1
688,688,0,05ea,19124,1
689,689,0,05ea,19124,1
690,690,0,05ea,10961,1
691,691,0,05ea,10961,1
692,692,0,05ea,-21692,1
693,693,0,05ea,-21692,1
694,694,0,05ea,-21231,1
695,695,0,05ea,-21231,1
696,696,0,05ea,-19385,1
697,697,0,05ea,-19385,1
698,698,0,05ea,-12003,1
699,699,0,05ea,-12003,1
700,700,0,05ea,17524,1
701,701,0,05ea,17524,1
702,702,0,05ea,4562,1
703,703,0,05ea,4562,1
704,704,0,05ea,4562,1
705,705,0,05ea,4562,1
706,706,0,05ea,4562,1
707,707,0,05ea,4562,1
708,708,0,05ea,4562,1
709,709,0,05ea,4562,1
710,710,0,05ea,4562,1
711,711,0,05ea,4562,1
712,712,0,05ea,4562,1
713,713,0,05ea,18248,1
714,714,0,05ea,18248,1
715,715,0,05ea,7457,1
716,716,0,05ea,7457,1
717,717,0,05ea,29828,1
718,718,0,05ea,29828,1
719,719,0,05ea,-11758,1
720,720,0,05ea,-11758,1
721,721,0,05ea,18506,1
722,722,0,05ea,18506,1
723,723,0,05ea,8488,1
724,724,0,05ea,8488,1
725,725,0,05ea,-31581,1
726,726,0,05ea,-31581,1
727,727,0,05ea,4751,1
728,728,0,05ea,4751,1
729,729,0,05ea,4751,1
730,730,0,05ea,4751,1
731,731,0,05ea,4751,1
732,732,0,05ea,4751,1
733,733,0,05ea,4751,1
734,734,0,05ea,4751,1
735,735,0,05ea,4751,1
736,736,0,05ea,4751,1
737,737,0,05ea,4751,1
738,738,0,05ea,19004,1
739,739,0,05ea,19004,1
740,740,0,05ea,10481,1
741,741,0,05ea,10481,1
742,742,0,05ea,-23612,1
743,743,0,05ea,-23612,1
744,744,0,05ea,-28910,1
745,745,0,05ea,-28910,1
746,746,0,05ea,15433,1
747,747,0,05ea,15433,1
748,748,0,05ea,-3801,1
749,749,0,05ea,-3801,1
750,750,0,05ea,-15204,1
751,751,0,05ea,-15204,1
752,752,0,05ea,4721,1
753,753,0,05ea,4721,1
754,754,0,05ea,4721,1
755,755,0,05ea,4721,1
756,756,0,05ea,4721,1
757,757,0,05ea,4721,1
758,758,0,05ea,4721,1
759,759,0,05ea,4721,1
760,760,0,05ea,4721,1
761,761,0,05ea,4721,1
762,762,0,05ea,4721,1
763,763,0,05ea,18884,1
764,764,0,05ea,18884,1
765,765,0,05ea,10001,1
766,766,0,05ea,10001,1
767,767,0,05ea,-25532,1
768,768,0,05ea,-25532,1
769,769,0,05ea,28945,1
770,770,0,05ea,28945,1
771,771,0,05ea,-15289,1
772,772,0,05ea,-15289,1
773,773,0,05ea,4382,1
774,774,0,05ea,4382,1
775,775,0,05ea,17529,1
776,776,0,05ea,17529,1
777,777,0,05ea,4581,1
778,778,0,05ea,4581,1
779,779,0,05ea,4581,1
780,780,0,05ea,4581,1
781,781,0,05ea,4581,1
782,782,0,05ea,4581,1
783,783,0,05ea,4581,1
784,784,0,05ea,4581,1
785,785,0,05ea,4581,1
786,786,0,05ea,4581,1
787,787,0,05ea,4581,1
788,788,0,05ea,18324,1
789,789,0,05ea,18324,1
790,790,0,05ea,7761,1
791,791,0,05ea,7761,1
792,792,0,05ea,31044,1
793,793,0,05ea,31044,1
794,794,0,05ea,-6895,1
795,795,0,05ea,-6895,1
796,796,0,05ea,-27578,1
797,797,0,05ea,-27578,1
798,798,0,05ea,20761,1
799,799,0,05ea,20761,1
800,800,0,05ea,17509,1
801,801,0,05ea,17509,1
802,802,0,05ea,4503,1
803,803,0,05ea,4503,1
804,804,0,05ea,4503,1
805,805,0,05ea,4503,1
806,806,0,05ea,4503,1
807,807,0,05ea,4503,1
808,808,0,05ea,4503,1
809,809,0,05ea,4503,1
810,810,0,05ea,4503,1
811,811,0,05ea,4503,1
812,812,0,05ea,4503,1
813,813,0,05ea,18012,1
814,814,0,05ea,18012,1
815,815,0,05ea,6513,1
816,816,0,05ea,6513,1
817,817,0,05ea,26052,1
818,818,0,05ea,26052,1
819,819,0,05ea,-26862,1
820,820,0,05ea,-26862,1
821,821,0,05ea,23626,1
822,822,0,05ea,23626,1
823,823,0,05ea,28971,1
824,824,0,05ea,28971,1
825,825,0,05ea,-15185,1
826,826,0,05ea,-15185,1
827,827,0,05ea,4798,1
828,828,0,05ea,4798,1
829,829,0,05ea,4798,1
830,830,0,05ea,4798,1
831,831,0,05ea,4798,1
832,832,0,05ea,4798,1
833,833,0,05ea,4798,1
834,834,0,05ea,4798,1
835,835,0,05ea,4798,1
836,836,0,05ea,4798,1
837,837,0,05ea,4798,1
838,838,0,05ea,19192,1
839,839,0,05ea,19192,1
840,840,0,05ea,11233,1
841,841,0,05ea,11233,1
842,842,0,05ea,-20604,1
843,843,0,05ea,-20604,1
844,844,0,05ea,-16877,1
845,845,0,05ea,-16877,1
846,846,0,05ea,-1969,1
847,847,0,05ea,-1969,1
848,848,0,05ea,-7873,1
849,849,0,05ea,-7873,1
850,850,0,05ea,-31489,1
851,851,0,05ea,-31489,1
852,852,0,05ea,5116,1
853,853,0,05ea,5116,1
854,854,0,05ea,5116,1
855,855,0,05ea,5116,1
856,856,0,05ea,5116,1
857,857,0,05ea,5116,1
858,858,0,05ea,5116,1
859,859,0,05ea,5116,1
860,860,0,05ea,5116,1
861,861,0,05ea,5116,1
862,862,0,05ea,5116,1
863,863,0,05ea,20464,1
864,864,0,05ea,20464,1
865,865,0,05ea,16321,1
866,866,0,05ea,16321,1
867,867,0,05ea,-252,1
868,868,0,05ea,-252,1
869,869,0,05ea,-1006,1
870,870,0,05ea,-1006,1
871,871,0,05ea,-4024,1
872,872,0,05ea,-4024,1
873,873,0,05ea,-16094,1
874,874,0,05ea,-16094,1
875,875,0,05ea,1163,1
876,876,0,05ea,1163,1
877,877,0,05ea,4652,1
878,878,0,05ea,4652,1
879,879,0,05ea,4652,1
880,880,0,05ea,4652,1
881,881,0,05ea,4652,1
882,882,0,05ea,4652,1
883,883,0,05ea,4652,1
884,884,0,05ea,4652,1
885,885,0,05ea,4652,1
886,886,0,05ea,4652,1
887,887,0,05ea,4652,1
888,888,0,05ea,18608,1
889,889,0,05ea,18608,1
890,890,0,05ea,8897,1
891,891,0,05ea,8897,1
892,892,0,05ea,-29948,1
893,893,0,05ea,-29948,1
894,894,0,05ea,11281,1
895,895,0,05ea,11281,1
896,896,0,05ea,-20412,1
897,897,0,05ea,-20412,1
898,898,0,05ea,-16112,1
899,899,0,05ea,-16112,1
900,900,0,05ea,1088,1
901,901,0,05ea,1088,1
902,902,0,05ea,4355,1
903,903,0,05ea,4355,1
904,904,0,05ea,4355,1
905,905,0,05ea,4355,1
906,906,0,05ea,4355,1
907,907,0,05ea,4355,1
908,908,0,05ea,4355,1
909,909,0,05ea,4355,1
910,910,0,05ea,4355,1
