Sample in Buffer,Sample in Window,TRIGGER,voltage_signals[15:0],parallel_word_data[15:0],DAC_send_pulse
157,157,0,054a,-17817,1
158,158,0,054a,-5730,1
159,159,0,054a,-5730,1
160,160,0,054a,-22917,1
161,161,0,054a,-22917,1
162,162,0,054a,-26132,1
163,163,0,054a,-26132,1
164,164,0,054a,26547,1
165,165,0,054a,26547,1
166,166,0,054a,-24884,1
167,167,0,054a,-24884,1
168,168,0,054a,31538,1
169,169,0,054a,31538,1
170,170,0,054a,-4917,1
171,171,0,054a,-4917,1
172,172,0,054a,-4917,1
173,173,0,054a,-4917,1
174,174,0,054a,-4917,1
175,175,0,054a,-4917,1
176,176,0,054a,-4917,1
177,177,0,054a,-4917,1
178,178,0,054a,-4917,1
179,179,0,054a,-4917,1
180,180,0,054a,-4917,1
181,181,0,054a,-19665,1
182,182,0,054a,-19665,1
183,183,0,054a,-13121,1
184,184,0,054a,-13121,1
185,185,0,054a,13053,1
186,186,0,054a,13053,1
187,187,0,054a,-13324,1
188,188,0,054a,-13324,1
189,189,0,054a,12241,1
190,190,0,054a,12241,1
191,191,0,054a,-16571,1
192,192,0,054a,-16571,1
193,193,0,054a,-747,1
194,194,0,054a,-747,1
195,195,0,054a,-2987,1
196,196,0,054a,-2987,1
197,197,0,054a,-2987,1
198,198,0,054a,-2987,1
199,199,0,054a,-2987,1
200,200,0,054a,-2987,1
201,201,0,054a,-2987,1
202,202,0,054a,-2987,1
203,203,0,054a,-2987,1
204,204,0,054a,-2987,1
205,205,0,054a,-2987,1
206,206,0,054a,-11945,1
207,207,0,054a,-11945,1
208,208,0,054a,17759,1
209,209,0,054a,17759,1
210,210,0,054a,5500,1
211,211,0,054a,5500,1
212,212,0,054a,22001,1
213,213,0,054a,22001,1
214,214,0,054a,22469,1
215,215,0,054a,22469,1
216,216,0,054a,24342,1
217,217,0,054a,24342,1
218,218,0,054a,31835,1
219,219,0,054a,31835,1
220,220,0,054a,-3729,1
221,221,0,054a,-3729,1
222,222,0,054a,-3729,1
223,223,0,054a,-3729,1
224,224,0,054a,-3729,1
225,225,0,054a,-3729,1
226,226,0,054a,-3729,1
227,227,0,054a,-3729,1
228,228,0,054a,-3729,1
229,229,0,054a,-3729,1
230,230,0,054a,-3729,1
231,231,0,054a,-14913,1
232,232,0,054a,-14913,1
233,233,0,054a,5887,1
234,234,0,054a,5887,1
235,235,0,054a,23548,1
236,236,0,054a,23548,1
237,237,0,054a,28658,1
238,238,0,054a,28658,1
239,239,0,054a,-16437,1
240,240,0,054a,-16437,1
241,241,0,054a,-209,1
242,242,0,054a,-209,1
243,243,0,054a,-834,1
244,244,0,054a,-834,1
245,245,0,054a,-3334,1
246,246,0,054a,-3334,1
247,247,0,054a,-3334,1
248,248,0,054a,-3334,1
249,249,0,054a,-3334,1
250,250,0,054a,-3334,1
251,251,0,054a,-3334,1
252,252,0,054a,-3334,1
253,253,0,054a,-3334,1
254,254,0,054a,-3334,1
255,255,0,054a,-3334,1
256,256,0,054a,-13333,1
257,257,0,054a,-13333,1
258,258,0,054a,12207,1
259,259,0,054a,12207,1
260,260,0,054a,-16707,1
261,261,0,054a,-16707,1
262,262,0,054a,-1292,1
263,263,0,054a,-1292,1
264,264,0,054a,-5165,1
265,265,0,054a,-5165,1
266,266,0,054a,-20660,1
267,267,0,054a,-20660,1
268,268,0,054a,-17102,1
269,269,0,054a,-17102,1
270,270,0,054a,-2871,1
271,271,0,054a,-2871,1
272,272,0,054a,-2871,1
273,273,0,054a,-2871,1
274,274,0,054a,-2871,1
275,275,0,054a,-2871,1
276,276,0,054a,-2871,1
277,277,0,054a,-2871,1
278,278,0,054a,-2871,1
279,279,0,054a,-2871,1
280,280,0,054a,-2871,1
281,281,0,054a,-11481,1
282,282,0,054a,-11481,1
283,283,0,054a,19615,1
284,284,0,054a,19615,1
285,285,0,054a,12925,1
286,286,0,054a,12925,1
287,287,0,054a,-13834,1
288,288,0,054a,-13834,1
289,289,0,054a,10200,1
290,290,0,054a,10200,1
291,291,0,054a,-24735,1
292,292,0,054a,-24735,1
293,293,0,054a,32134,1
294,294,0,054a,32134,1
295,295,0,054a,-2536,1
296,296,0,054a,-2536,1
297,297,0,054a,-2536,1
298,298,0,054a,-2536,1
299,299,0,054a,-2536,1
300,300,0,054a,-2536,1
301,301,0,054a,-2536,1
302,302,0,054a,-2536,1
303,303,0,054a,-2536,1
304,304,0,054a,-2536,1
305,305,0,054a,-2536,1
306,306,0,054a,-10141,1
307,307,0,054a,-10141,1
308,308,0,054a,24975,1
309,309,0,054a,24975,1
310,310,0,054a,-31172,1
311,311,0,054a,-31172,1
312,312,0,054a,6385,1
313,313,0,054a,6385,1
314,314,0,054a,25542,1
315,315,0,054a,25542,1
316,316,0,054a,-28902,1
317,317,0,054a,-28902,1
318,318,0,054a,15466,1
319,319,0,054a,15466,1
320,320,0,054a,-3672,1
321,321,0,054a,-3672,1
322,322,0,054a,-3672,1
323,323,0,054a,-3672,1
324,324,0,054a,-3672,1
325,325,0,054a,-3672,1
326,326,0,054a,-3672,1
327,327,0,054a,-3672,1
328,328,0,054a,-3672,1
329,329,0,054a,-3672,1
330,330,0,054a,-3672,1
331,331,0,054a,-14685,1
332,332,0,054a,-14685,1
333,333,0,054a,6799,1
334,334,0,054a,6799,1
335,335,0,054a,27196,1
336,336,0,054a,27196,1
337,337,0,054a,-22287,1
338,338,0,054a,-22287,1
339,339,0,054a,-23609,1
340,340,0,054a,-23609,1
341,341,0,054a,-28898,1
342,342,0,054a,-28898,1
343,343,0,054a,15482,1
344,344,0,054a,15482,1
345,345,0,054a,-3608,1
346,346,0,054a,-3608,1
347,347,0,054a,-3608,1
348,348,0,054a,-3608,1
349,349,0,054a,-3608,1
350,350,0,054a,-3608,1
351,351,0,054a,-3608,1
352,352,0,054a,-3608,1
353,353,0,054a,-3608,1
354,354,0,054a,-3608,1
355,355,0,054a,-3608,1
356,356,0,054a,-14429,1
357,357,0,054a,-14429,1
358,358,0,054a,7823,1
359,359,0,054a,7823,1
360,360,0,054a,31292,1
361,361,0,054a,31292,1
362,362,0,054a,-5902,1
363,363,0,054a,-5902,1
364,364,0,054a,-23607,1
365,365,0,054a,-23607,1
366,366,0,054a,-28889,1
367,367,0,054a,-28889,1
368,368,0,054a,15516,1
369,369,0,054a,15516,1
370,370,0,054a,-3472,1
371,371,0,054a,-3472,1
372,372,0,054a,-3472,1
373,373,0,054a,-3472,1
374,374,0,054a,-3472,1
375,375,0,054a,-3472,1
376,376,0,054a,-3472,1
377,377,0,054a,-3472,1
378,378,0,054a,-3472,1
379,379,0,054a,-3472,1
380,380,0,054a,-3472,1
381,381,0,054a,-13885,1
382,382,0,054a,-13885,1
383,383,0,054a,9999,1
384,384,0,054a,9999,1
385,385,0,054a,-25540,1
386,386,0,054a,-25540,1
387,387,0,054a,28914,1
388,388,0,054a,28914,1
389,389,0,054a,-15416,1
390,390,0,054a,-15416,1
391,391,0,054a,3874,1
392,392,0,054a,3874,1
393,393,0,054a,15499,1
394,394,0,054a,15499,1
395,395,0,054a,-3538,1
396,396,0,054a,-3538,1
397,397,0,054a,-3538,1
398,398,0,054a,-3538,1
399,399,0,054a,-3538,1
400,400,0,054a,-3538,1
401,401,0,054a,-3538,1
402,402,0,054a,-3538,1
403,403,0,054a,-3538,1
404,404,0,054a,-3538,1
405,405,0,054a,-3538,1
406,406,0,054a,-14149,1
407,407,0,054a,-14149,1
408,408,0,054a,8943,1
409,409,0,054a,8943,1
410,410,0,054a,-29764,1
411,411,0,054a,-29764,1
412,412,0,054a,12016,1
413,413,0,054a,12016,1
414,414,0,054a,-17469,1
415,415,0,054a,-17469,1
416,416,0,054a,-4339,1
417,417,0,054a,-4339,1
418,418,0,054a,-17353,1
419,419,0,054a,-17353,1
420,420,0,054a,-3874,1
421,421,0,054a,-3874,1
422,422,0,054a,-3874,1
423,423,0,054a,-3874,1
424,424,0,054a,-3874,1
425,425,0,054a,-3874,1
426,426,0,054a,-3874,1
427,427,0,054a,-3874,1
428,428,0,054a,-3874,1
429,429,0,054a,-3874,1
430,430,0,054a,-3874,1
431,431,0,054a,-15493,1
432,432,0,054a,-15493,1
433,433,0,054a,3567,1
434,434,0,054a,3567,1
435,435,0,054a,14268,1
436,436,0,054a,14268,1
437,437,0,054a,-8464,1
438,438,0,054a,-8464,1
439,439,0,054a,31683,1
440,440,0,054a,31683,1
441,441,0,054a,-4337,1
442,442,0,054a,-4337,1
443,443,0,054a,-17346,1
444,444,0,054a,-17346,1
445,445,0,054a,-3845,1
446,446,0,054a,-3845,1
447,447,0,054a,-3845,1
448,448,0,054a,-3845,1
449,449,0,054a,-3845,1
450,450,0,054a,-3845,1
451,451,0,054a,-3845,1
452,452,0,054a,-3845,1
453,453,0,054a,-3845,1
454,454,0,054a,-3845,1
455,455,0,054a,-3845,1
456,456,0,054a,-15377,1
457,457,0,054a,-15377,1
458,458,0,054a,4031,1
459,459,0,054a,4031,1
460,460,0,054a,16124,1
461,461,0,054a,16124,1
462,462,0,054a,-1039,1
463,463,0,054a,-1039,1
464,464,0,054a,-4155,1
465,465,0,054a,-4155,1
466,466,0,054a,-16619,1
467,467,0,054a,-16619,1
468,468,0,054a,-938,1
469,469,0,054a,-938,1
470,470,0,054a,-3750,1
471,471,0,054a,-3750,1
472,472,0,054a,-3750,1
473,473,0,054a,-3750,1
474,474,0,054a,-3750,1
475,475,0,054a,-3750,1
476,476,0,054a,-3750,1
477,477,0,054a,-3750,1
478,478,0,054a,-3750,1
479,479,0,054a,-3750,1
480,480,0,054a,-3750,1
481,481,0,054a,-14997,1
482,482,0,054a,-14997,1
483,483,0,054a,5551,1
484,484,0,054a,5551,1
485,485,0,054a,22204,1
486,486,0,054a,22204,1
487,487,0,054a,23281,1
488,488,0,054a,23281,1
489,489,0,054a,27590,1
490,490,0,054a,27590,1
491,491,0,054a,-20711,1
492,492,0,054a,-20711,1
493,493,0,054a,-17307,1
494,494,0,054a,-17307,1
495,495,0,054a,-3689,1
496,496,0,054a,-3689,1
497,497,0,054a,-3689,1
498,498,0,054a,-3689,1
499,499,0,054a,-3689,1
500,500,0,054a,-3689,1
501,501,0,054a,-3689,1
502,502,0,054a,-3689,1
503,503,0,054a,-3689,1
504,504,0,054a,-3689,1
505,505,0,054a,-3689,1
506,506,0,054a,-14753,1
507,507,0,054a,-14753,1
508,508,0,054a,6527,1
509,509,0,054a,6527,1
510,510,0,054a,26108,1
511,511,0,054a,26108,1
512,512,0,054a,-26640,1
513,513,0,054a,-26640,1
514,514,0,054a,24515,1
515,515,0,054a,24515,1
516,516,0,054a,32524,1
517,517,0,054a,32524,1
518,518,0,054a,-973,1
519,519,0,054a,-973,1
520,520,0,054a,-3891,1
521,521,0,054a,-3891,1
522,522,0,054a,-3891,1
523,523,0,054a,-3891,1
524,524,0,054a,-3891,1
525,525,0,054a,-3891,1
526,526,0,054a,-3891,1
527,527,0,054a,-3891,1
528,528,0,054a,-3891,1
529,529,0,054a,-3891,1
530,530,0,054a,-3891,1
531,531,0,054a,-15561,1
532,532,0,054a,-15561,1
533,533,0,054a,3295,1
534,534,0,054a,3295,1
535,535,0,054a,13180,1
536,536,0,054a,13180,1
537,537,0,054a,-12815,1
538,538,0,054a,-12815,1
539,539,0,054a,14278,1
540,540,0,054a,14278,1
541,541,0,054a,-8421,1
542,542,0,054a,-8421,1
543,543,0,054a,31854,1
544,544,0,054a,31854,1
545,545,0,054a,-3653,1
546,546,0,054a,-3653,1
547,547,0,054a,-3653,1
548,548,0,054a,-3653,1
549,549,0,054a,-3653,1
550,550,0,054a,-3653,1
551,551,0,054a,-3653,1
552,552,0,054a,-3653,1
553,553,0,054a,-3653,1
554,554,0,054a,-3653,1
555,555,0,054a,-3653,1
556,556,0,054a,-14609,1
557,557,0,054a,-14609,1
558,558,0,054a,7103,1
559,559,0,054a,7103,1
560,560,0,054a,28412,1
561,561,0,054a,28412,1
562,562,0,054a,-17423,1
563,563,0,054a,-17423,1
564,564,0,054a,-4154,1
565,565,0,054a,-4154,1
566,566,0,054a,-16615,1
567,567,0,054a,-16615,1
568,568,0,054a,-922,1
569,569,0,054a,-922,1
570,570,0,054a,-3687,1
571,571,0,054a,-3687,1
572,572,0,054a,-3687,1
573,573,0,054a,-3687,1
574,574,0,054a,-3687,1
575,575,0,054a,-3687,1
576,576,0,054a,-3687,1
577,577,0,054a,-3687,1
578,578,0,054a,-3687,1
579,579,0,054a,-3687,1
580,580,0,054a,-3687,1
581,581,0,054a,-14745,1
582,582,0,054a,-14745,1
583,583,0,054a,6559,1
584,584,0,054a,6559,1
585,585,0,054a,26236,1
586,586,0,054a,26236,1
587,587,0,054a,-26127,1
588,588,0,054a,-26127,1
589,589,0,054a,26566,1
590,590,0,054a,26566,1
591,591,0,054a,-24805,1
592,592,0,054a,-24805,1
593,593,0,054a,31852,1
594,594,0,054a,31852,1
595,595,0,054a,-3661,1
596,596,0,054a,-3661,1
597,597,0,054a,-3661,1
598,598,0,054a,-3661,1
599,599,0,054a,-3661,1
600,600,0,054a,-3661,1
601,601,0,054a,-3661,1
602,602,0,054a,-3661,1
603,603,0,054a,-3661,1
604,604,0,054a,-3661,1
605,605,0,054a,-3661,1
606,606,0,054a,-14641,1
607,607,0,054a,-14641,1
608,608,0,054a,6975,1
609,609,0,054a,6975,1
610,610,0,054a,27900,1
611,611,0,054a,27900,1
612,612,0,054a,-19471,1
613,613,0,054a,-19471,1
614,614,0,054a,-12347,1
615,615,0,054a,-12347,1
616,616,0,054a,16150,1
617,617,0,054a,16150,1
618,618,0,054a,-934,1
619,619,0,054a,-934,1
620,620,0,054a,-3733,1
621,621,0,054a,-3733,1
622,622,0,054a,-3733,1
623,623,0,054a,-3733,1
624,624,0,054a,-3733,1
625,625,0,054a,-3733,1
626,626,0,054a,-3733,1
627,627,0,054a,-3733,1
628,628,0,054a,-3733,1
629,629,0,054a,-3733,1
630,630,0,054a,-3733,1
631,631,0,054a,-14929,1
632,632,0,054a,-14929,1
633,633,0,054a,5823,1
634,634,0,054a,5823,1
635,635,0,054a,23292,1
636,636,0,054a,23292,1
637,637,0,054a,27633,1
638,638,0,054a,27633,1
639,639,0,054a,-20537,1
640,640,0,054a,-20537,1
641,641,0,054a,-16610,1
642,642,0,054a,-16610,1
643,643,0,054a,-902,1
644,644,0,054a,-902,1
645,645,0,054a,-3606,1
646,646,0,054a,-3606,1
647,647,0,054a,-3606,1
648,648,0,054a,-3606,1
649,649,0,054a,-3606,1
650,650,0,054a,-3606,1
651,651,0,054a,-3606,1
652,652,0,054a,-3606,1
653,653,0,054a,-3606,1
654,654,0,054a,-3606,1
655,655,0,054a,-3606,1
656,656,0,054a,-14421,1
657,657,0,054a,-14421,1
658,658,0,054a,7855,1
659,659,0,054a,7855,1
660,660,0,054a,31420,1
661,661,0,054a,31420,1
662,662,0,054a,-5391,1
663,663,0,054a,-5391,1
664,664,0,054a,-21562,1
665,665,0,054a,-21562,1
666,666,0,054a,-20712,1
667,667,0,054a,-20712,1
668,668,0,054a,-17311,1
669,669,0,054a,-17311,1
670,670,0,054a,-3707,1
671,671,0,054a,-3707,1
672,672,0,054a,-3707,1
673,673,0,054a,-3707,1
674,674,0,054a,-3707,1
675,675,0,054a,-3707,1
676,676,0,054a,-3707,1
677,677,0,054a,-3707,1
678,678,0,054a,-3707,1
679,679,0,054a,-3707,1
680,680,0,054a,-3707,1
681,681,0,054a,-14825,1
682,682,0,054a,-14825,1
683,683,0,054a,6239,1
684,684,0,054a,6239,1
685,685,0,054a,24956,1
686,686,0,054a,24956,1
687,687,0,054a,-31247,1
688,688,0,054a,-31247,1
689,689,0,054a,6087,1
690,690,0,054a,6087,1
691,691,0,054a,24348,1
692,692,0,054a,24348,1
693,693,0,054a,31856,1
694,694,0,054a,31856,1
695,695,0,054a,-3646,1
696,696,0,054a,-3646,1
697,697,0,054a,-3646,1
698,698,0,054a,-3646,1
699,699,0,054a,-3646,1
700,700,0,054a,-3646,1
701,701,0,054a,-3646,1
702,702,0,054a,-3646,1
703,703,0,054a,-3646,1
704,704,0,054a,-3646,1
705,705,0,054a,-3646,1
706,706,0,054a,-14581,1
707,707,0,054a,-14581,1
708,708,0,054a,7215,1
709,709,0,054a,7215,1
710,710,0,054a,28860,1
711,711,0,054a,28860,1
712,712,0,054a,-15631,1
713,713,0,054a,-15631,1
714,714,0,054a,3012,1
715,715,0,054a,3012,1
716,716,0,054a,12049,1
717,717,0,054a,12049,1
718,718,0,054a,-17340,1
719,719,0,054a,-17340,1
720,720,0,054a,-3824,1
721,721,0,054a,-3824,1
722,722,0,054a,-3824,1
723,723,0,054a,-3824,1
724,724,0,054a,-3824,1
725,725,0,054a,-3824,1
726,726,0,054a,-3824,1
727,727,0,054a,-3824,1
728,728,0,054a,-3824,1
729,729,0,054a,-3824,1
730,730,0,054a,-3824,1
731,731,0,054a,-15293,1
732,732,0,054a,-15293,1
733,733,0,054a,4367,1
734,734,0,054a,4367,1
735,735,0,054a,17468,1
736,736,0,054a,17468,1
737,737,0,054a,4337,1
738,738,0,054a,4337,1
739,739,0,054a,17349,1
740,740,0,054a,17349,1
741,741,0,054a,3862,1
742,742,0,054a,3862,1
743,743,0,054a,15449,1
744,744,0,054a,15449,1
745,745,0,054a,-3740,1
746,746,0,054a,-3740,1
747,747,0,054a,-3740,1
748,748,0,054a,-3740,1
749,749,0,054a,-3740,1
750,750,0,054a,-3740,1
751,751,0,054a,-3740,1
752,752,0,054a,-3740,1
753,753,0,054a,-3740,1
754,754,0,054a,-3740,1
755,755,0,054a,-3740,1
756,756,0,054a,-14957,1
757,757,0,054a,-14957,1
758,758,0,054a,5711,1
759,759,0,054a,5711,1
760,760,0,054a,22844,1
761,761,0,054a,22844,1
762,762,0,054a,25841,1
763,763,0,054a,25841,1
764,764,0,054a,-27708,1
765,765,0,054a,-27708,1
766,766,0,054a,20240,1
767,767,0,054a,20240,1
768,768,0,054a,15427,1
769,769,0,054a,15427,1
770,770,0,054a,-3826,1
771,771,0,054a,-3826,1
772,772,0,054a,-3826,1
773,773,0,054a,-3826,1
774,774,0,054a,-3826,1
775,775,0,054a,-3826,1
776,776,0,054a,-3826,1
777,777,0,054a,-3826,1
778,778,0,054a,-3826,1
779,779,0,054a,-3826,1
780,780,0,054a,-3826,1
781,781,0,054a,-15301,1
782,782,0,054a,-15301,1
783,783,0,054a,4335,1
784,784,0,054a,4335,1
785,785,0,054a,17340,1
786,786,0,054a,17340,1
787,787,0,054a,3825,1
788,788,0,054a,3825,1
789,789,0,054a,15303,1
790,790,0,054a,15303,1
791,791,0,054a,-4324,1
792,792,0,054a,-4324,1
793,793,0,054a,-17294,1
794,794,0,054a,-17294,1
795,795,0,054a,-3638,1
796,796,0,054a,-3638,1
797,797,0,054a,-3638,1
798,798,0,054a,-3638,1
799,799,0,054a,-3638,1
800,800,0,054a,-3638,1
801,801,0,054a,-3638,1
802,802,0,054a,-3638,1
803,803,0,054a,-3638,1
804,804,0,054a,-3638,1
805,805,0,054a,-3638,1
806,806,0,054a,-14549,1
807,807,0,054a,-14549,1
808,808,0,054a,7343,1
809,809,0,054a,7343,1
810,810,0,054a,29372,1
811,811,0,054a,29372,1
812,812,0,054a,-13583,1
813,813,0,054a,-13583,1
814,814,0,054a,11204,1
815,815,0,054a,11204,1
816,816,0,054a,-20717,1
817,817,0,054a,-20717,1
818,818,0,054a,-17329,1
819,819,0,054a,-17329,1
820,820,0,054a,-3780,1
821,821,0,054a,-3780,1
822,822,0,054a,-3780,1
823,823,0,054a,-3780,1
824,824,0,054a,-3780,1
825,825,0,054a,-3780,1
826,826,0,054a,-3780,1
827,827,0,054a,-3780,1
828,828,0,054a,-3780,1
829,829,0,054a,-3780,1
830,830,0,054a,-3780,1
831,831,0,054a,-15117,1
832,832,0,054a,-15117,1
833,833,0,054a,5071,1
834,834,0,054a,5071,1
835,835,0,054a,20284,1
836,836,0,054a,20284,1
837,837,0,054a,15600,1
838,838,0,054a,15600,1
839,839,0,054a,-3133,1
840,840,0,054a,-3133,1
841,841,0,054a,-12531,1
842,842,0,054a,-12531,1
843,843,0,054a,15414,1
844,844,0,054a,15414,1
845,845,0,054a,-3877,1
846,846,0,054a,-3877,1
847,847,0,054a,-3877,1
848,848,0,054a,-3877,1
849,849,0,054a,-3877,1
850,850,0,054a,-3877,1
851,851,0,054a,-3877,1
852,852,0,054a,-3877,1
853,853,0,054a,-3877,1
854,854,0,054a,-3877,1
855,855,0,054a,-3877,1
856,856,0,054a,-15505,1
857,857,0,054a,-15505,1
858,858,0,054a,3519,1
859,859,0,054a,3519,1
860,860,0,054a,14076,1
861,861,0,054a,14076,1
862,862,0,054a,-9231,1
863,863,0,054a,-9231,1
864,864,0,054a,28615,1
865,865,0,054a,28615,1
866,866,0,054a,-16612,1
867,867,0,054a,-16612,1
868,868,0,054a,-909,1
869,869,0,054a,-909,1
870,870,0,054a,-3634,1
871,871,0,054a,-3634,1
872,872,0,054a,-3634,1
873,873,0,054a,-3634,1
874,874,0,054a,-3634,1
875,875,0,054a,-3634,1
876,876,0,054a,-3634,1
877,877,0,054a,-3634,1
878,878,0,054a,-3634,1
879,879,0,054a,-3634,1
880,880,0,054a,-3634,1
881,881,0,054a,-14533,1
882,882,0,054a,-14533,1
883,883,0,054a,7407,1
884,884,0,054a,7407,1
885,885,0,054a,29628,1
886,886,0,054a,29628,1
887,887,0,054a,-12558,1
888,888,0,054a,-12558,1
889,889,0,054a,15305,1
890,890,0,054a,15305,1
891,891,0,054a,-4313,1
892,892,0,054a,-4313,1
893,893,0,054a,-17252,1
894,894,0,054a,-17252,1
895,895,0,054a,-3469,1
896,896,0,054a,-3469,1
897,897,0,054a,-3469,1
898,898,0,054a,-3469,1
899,899,0,054a,-3469,1
900,900,0,054a,-3469,1
901,901,0,054a,-3469,1
902,902,0,054a,-3469,1
903,903,0,054a,-3469,1
904,904,0,054a,-3469,1
905,905,0,054a,-3469,1
906,906,0,054a,-13873,1
907,907,0,054a,-13873,1
908,908,0,054a,10047,1
909,909,0,054a,10047,1
910,910,0,054a,-25348,1
911,911,0,054a,-25348,1
912,912,0,054a,29681,1
913,913,0,054a,29681,1
914,914,0,054a,-12345,1
915,915,0,054a,-12345,1
916,916,0,054a,16158,1
917,917,0,054a,16158,1
918,918,0,054a,-903,1
919,919,0,054a,-903,1
920,920,0,054a,-3610,1
921,921,0,054a,-3610,1
922,922,0,054a,-3610,1
923,923,0,054a,-3610,1
924,924,0,054a,-3610,1
925,925,0,054a,-3610,1
926,926,0,054a,-3610,1
927,927,0,054a,-3610,1
928,928,0,054a,-3610,1
929,929,0,054a,-3610,1
930,930,0,054a,-3610,1
931,931,0,054a,-14437,1
932,932,0,054a,-14437,1
933,933,0,054a,7791,1
934,934,0,054a,7791,1
935,935,0,054a,31164,1
936,936,0,054a,31164,1
937,937,0,054a,-6415,1
938,938,0,054a,-6415,1
939,939,0,054a,-25659,1
940,940,0,054a,-25659,1
