Sample in Buffer,Sample in Window,TRIGGER,voltage_signals[15:0],parallel_word_data[15:0],DAC_send_pulse
255,255,0,05a4,-24464,1
256,256,0,05a4,-32319,1
257,257,0,05a4,-32319,1
258,258,0,05a4,1799,1
259,259,0,05a4,1799,1
260,260,0,05a4,1799,1
261,261,0,05a4,1799,1
262,262,0,05a4,1799,1
263,263,0,05a4,1799,1
264,264,0,05a4,1799,1
265,265,0,05a4,1799,1
266,266,0,05a4,1799,1
267,267,0,05a4,1799,1
268,268,0,05a4,1799,1
269,269,0,05a4,7196,1
270,270,0,05a4,7196,1
271,271,0,05a4,28784,1
272,272,0,05a4,28784,1
273,273,0,05a4,-15934,1
274,274,0,05a4,-15934,1
275,275,0,05a4,1800,1
276,276,0,05a4,1800,1
277,277,0,05a4,7202,1
278,278,0,05a4,7202,1
279,279,0,05a4,28811,1
280,280,0,05a4,28811,1
281,281,0,05a4,-15825,1
282,282,0,05a4,-15825,1
283,283,0,05a4,2237,1
284,284,0,05a4,2237,1
285,285,0,05a4,2237,1
286,286,0,05a4,2237,1
287,287,0,05a4,2237,1
288,288,0,05a4,2237,1
289,289,0,05a4,2237,1
290,290,0,05a4,2237,1
291,291,0,05a4,2237,1
292,292,0,05a4,2237,1
293,293,0,05a4,2237,1
294,294,0,05a4,8948,1
295,295,0,05a4,8948,1
296,296,0,05a4,-29744,1
297,297,0,05a4,-29744,1
298,298,0,05a4,12097,1
299,299,0,05a4,12097,1
300,300,0,05a4,-17147,1
301,301,0,05a4,-17147,1
302,302,0,05a4,-3050,1
303,303,0,05a4,-3050,1
304,304,0,05a4,-12199,1
305,305,0,05a4,-12199,1
306,306,0,05a4,16741,1
307,307,0,05a4,16741,1
308,308,0,05a4,1431,1
309,309,0,05a4,1431,1
310,310,0,05a4,1431,1
311,311,0,05a4,1431,1
312,312,0,05a4,1431,1
313,313,0,05a4,1431,1
314,314,0,05a4,1431,1
315,315,0,05a4,1431,1
316,316,0,05a4,1431,1
317,317,0,05a4,1431,1
318,318,0,05a4,1431,1
319,319,0,05a4,5724,1
320,320,0,05a4,5724,1
321,321,0,05a4,22896,1
322,322,0,05a4,22896,1
323,323,0,05a4,26049,1
324,324,0,05a4,26049,1
325,325,0,05a4,-26876,1
326,326,0,05a4,-26876,1
327,327,0,05a4,23568,1
328,328,0,05a4,23568,1
329,329,0,05a4,28738,1
330,330,0,05a4,28738,1
331,331,0,05a4,-16118,1
332,332,0,05a4,-16118,1
333,333,0,05a4,1067,1
334,334,0,05a4,1067,1
335,335,0,05a4,1067,1
336,336,0,05a4,1067,1
337,337,0,05a4,1067,1
338,338,0,05a4,1067,1
339,339,0,05a4,1067,1
340,340,0,05a4,1067,1
341,341,0,05a4,1067,1
342,342,0,05a4,1067,1
343,343,0,05a4,1067,1
344,344,0,05a4,4268,1
345,345,0,05a4,4268,1
346,346,0,05a4,17072,1
347,347,0,05a4,17072,1
348,348,0,05a4,2753,1
349,349,0,05a4,2753,1
350,350,0,05a4,11012,1
351,351,0,05a4,11012,1
352,352,0,05a4,-21485,1
353,353,0,05a4,-21485,1
354,354,0,05a4,-20404,1
355,355,0,05a4,-20404,1
356,356,0,05a4,-16078,1
357,357,0,05a4,-16078,1
358,358,0,05a4,1224,1
359,359,0,05a4,1224,1
360,360,0,05a4,1224,1
361,361,0,05a4,1224,1
362,362,0,05a4,1224,1
363,363,0,05a4,1224,1
364,364,0,05a4,1224,1
365,365,0,05a4,1224,1
366,366,0,05a4,1224,1
367,367,0,05a4,1224,1
368,368,0,05a4,1224,1
369,369,0,05a4,4896,1
370,370,0,05a4,4896,1
371,371,0,05a4,19584,1
372,372,0,05a4,19584,1
373,373,0,05a4,12801,1
374,374,0,05a4,12801,1
375,375,0,05a4,-14332,1
376,376,0,05a4,-14332,1
377,377,0,05a4,8211,1
378,378,0,05a4,8211,1
379,379,0,05a4,-32692,1
380,380,0,05a4,-32692,1
381,381,0,05a4,306,1
382,382,0,05a4,306,1
383,383,0,05a4,1224,1
384,384,0,05a4,1224,1
385,385,0,05a4,1224,1
386,386,0,05a4,1224,1
387,387,0,05a4,1224,1
388,388,0,05a4,1224,1
389,389,0,05a4,1224,1
390,390,0,05a4,1224,1
391,391,0,05a4,1224,1
392,392,0,05a4,1224,1
393,393,0,05a4,1224,1
394,394,0,05a4,4896,1
395,395,0,05a4,4896,1
396,396,0,05a4,19584,1
397,397,0,05a4,19584,1
398,398,0,05a4,12801,1
399,399,0,05a4,12801,1
400,400,0,05a4,-14332,1
401,401,0,05a4,-14332,1
402,402,0,05a4,8209,1
403,403,0,05a4,8209,1
404,404,0,05a4,-32697,1
405,405,0,05a4,-32697,1
406,406,0,05a4,284,1
407,407,0,05a4,284,1
408,408,0,05a4,1139,1
409,409,0,05a4,1139,1
410,410,0,05a4,1139,1
411,411,0,05a4,1139,1
412,412,0,05a4,1139,1
413,413,0,05a4,1139,1
414,414,0,05a4,1139,1
415,415,0,05a4,1139,1
416,416,0,05a4,1139,1
417,417,0,05a4,1139,1
418,418,0,05a4,1139,1
419,419,0,05a4,4556,1
420,420,0,05a4,4556,1
421,421,0,05a4,18224,1
422,422,0,05a4,18224,1
423,423,0,05a4,7361,1
424,424,0,05a4,7361,1
425,425,0,05a4,29444,1
426,426,0,05a4,29444,1
427,427,0,05a4,-13293,1
428,428,0,05a4,-13293,1
429,429,0,05a4,12366,1
430,430,0,05a4,12366,1
431,431,0,05a4,-16069,1
432,432,0,05a4,-16069,1
433,433,0,05a4,1261,1
434,434,0,05a4,1261,1
435,435,0,05a4,1261,1
436,436,0,05a4,1261,1
437,437,0,05a4,1261,1
438,438,0,05a4,1261,1
439,439,0,05a4,1261,1
440,440,0,05a4,1261,1
441,441,0,05a4,1261,1
442,442,0,05a4,1261,1
443,443,0,05a4,1261,1
444,444,0,05a4,5044,1
445,445,0,05a4,5044,1
446,446,0,05a4,20176,1
447,447,0,05a4,20176,1
448,448,0,05a4,15169,1
449,449,0,05a4,15169,1
450,450,0,05a4,-4859,1
451,451,0,05a4,-4859,1
452,452,0,05a4,-19434,1
453,453,0,05a4,-19434,1
454,454,0,05a4,-12198,1
455,455,0,05a4,-12198,1
456,456,0,05a4,16747,1
457,457,0,05a4,16747,1
458,458,0,05a4,1454,1
459,459,0,05a4,1454,1
460,460,0,05a4,1454,1
461,461,0,05a4,1454,1
462,462,0,05a4,1454,1
463,463,0,05a4,1454,1
464,464,0,05a4,1454,1
465,465,0,05a4,1454,1
466,466,0,05a4,1454,1
467,467,0,05a4,1454,1
468,468,0,05a4,1454,1
469,469,0,05a4,5816,1
470,470,0,05a4,5816,1
471,471,0,05a4,23264,1
472,472,0,05a4,23264,1
473,473,0,05a4,27521,1
474,474,0,05a4,27521,1
475,475,0,05a4,-20987,1
476,476,0,05a4,-20987,1
477,477,0,05a4,-18409,1
478,478,0,05a4,-18409,1
479,479,0,05a4,-8100,1
480,480,0,05a4,-8100,1
481,481,0,05a4,-32398,1
482,482,0,05a4,-32398,1
483,483,0,05a4,1482,1
484,484,0,05a4,1482,1
485,485,0,05a4,1482,1
486,486,0,05a4,1482,1
487,487,0,05a4,1482,1
488,488,0,05a4,1482,1
489,489,0,05a4,1482,1
490,490,0,05a4,1482,1
491,491,0,05a4,1482,1
492,492,0,05a4,1482,1
493,493,0,05a4,1482,1
494,494,0,05a4,5928,1
495,495,0,05a4,5928,1
496,496,0,05a4,23712,1
497,497,0,05a4,23712,1
498,498,0,05a4,29313,1
499,499,0,05a4,29313,1
500,500,0,05a4,-13819,1
501,501,0,05a4,-13819,1
502,502,0,05a4,10261,1
503,503,0,05a4,10261,1
504,504,0,05a4,-24492,1
505,505,0,05a4,-24492,1
506,506,0,05a4,-32432,1
507,507,0,05a4,-32432,1
508,508,0,05a4,1344,1
509,509,0,05a4,1344,1
510,510,0,05a4,1344,1
511,511,0,05a4,1344,1
512,512,0,05a4,1344,1
513,513,0,05a4,1344,1
514,514,0,05a4,1344,1
515,515,0,05a4,1344,1
516,516,0,05a4,1344,1
517,517,0,05a4,1344,1
518,518,0,05a4,1344,1
519,519,0,05a4,5376,1
520,520,0,05a4,5376,1
521,521,0,05a4,21504,1
522,522,0,05a4,21504,1
523,523,0,05a4,20481,1
524,524,0,05a4,20481,1
525,525,0,05a4,16388,1
526,526,0,05a4,16388,1
527,527,0,05a4,18,1
528,528,0,05a4,18,1
529,529,0,05a4,73,1
530,530,0,05a4,73,1
531,531,0,05a4,294,1
532,532,0,05a4,294,1
533,533,0,05a4,1176,1
534,534,0,05a4,1176,1
535,535,0,05a4,1176,1
536,536,0,05a4,1176,1
537,537,0,05a4,1176,1
538,538,0,05a4,1176,1
539,539,0,05a4,1176,1
540,540,0,05a4,1176,1
541,541,0,05a4,1176,1
542,542,0,05a4,1176,1
543,543,0,05a4,1176,1
544,544,0,05a4,4704,1
545,545,0,05a4,4704,1
546,546,0,05a4,18816,1
547,547,0,05a4,18816,1
548,548,0,05a4,9728,1
549,549,0,05a4,9728,1
550,550,0,05a4,-26621,1
551,551,0,05a4,-26621,1
552,552,0,05a4,24591,1
553,553,0,05a4,24591,1
554,554,0,05a4,-32708,1
555,555,0,05a4,-32708,1
556,556,0,05a4,243,1
557,557,0,05a4,243,1
558,558,0,05a4,973,1
559,559,0,05a4,973,1
560,560,0,05a4,973,1
561,561,0,05a4,973,1
562,562,0,05a4,973,1
563,563,0,05a4,973,1
564,564,0,05a4,973,1
565,565,0,05a4,973,1
566,566,0,05a4,973,1
567,567,0,05a4,973,1
568,568,0,05a4,973,1
569,569,0,05a4,3892,1
570,570,0,05a4,3892,1
571,571,0,05a4,15568,1
572,572,0,05a4,15568,1
573,573,0,05a4,-3263,1
574,574,0,05a4,-3263,1
575,575,0,05a4,-13052,1
576,576,0,05a4,-13052,1
577,577,0,05a4,13330,1
578,578,0,05a4,13330,1
579,579,0,05a4,-12215,1
580,580,0,05a4,-12215,1
581,581,0,05a4,16679,1
582,582,0,05a4,16679,1
583,583,0,05a4,1183,1
584,584,0,05a4,1183,1
585,585,0,05a4,1183,1
586,586,0,05a4,1183,1
587,587,0,05a4,1183,1
588,588,0,05a4,1183,1
589,589,0,05a4,1183,1
590,590,0,05a4,1183,1
591,591,0,05a4,1183,1
592,592,0,05a4,1183,1
593,593,0,05a4,1183,1
594,594,0,05a4,4732,1
595,595,0,05a4,4732,1
596,596,0,05a4,18928,1
597,597,0,05a4,18928,1
598,598,0,05a4,10177,1
599,599,0,05a4,10177,1
600,600,0,05a4,-24827,1
601,601,0,05a4,-24827,1
602,602,0,05a4,31764,1
603,603,0,05a4,31764,1
604,604,0,05a4,-4016,1
605,605,0,05a4,-4016,1
606,606,0,05a4,-16064,1
607,607,0,05a4,-16064,1
608,608,0,05a4,1280,1
609,609,0,05a4,1280,1
610,610,0,05a4,1280,1
611,611,0,05a4,1280,1
612,612,0,05a4,1280,1
613,613,0,05a4,1280,1
614,614,0,05a4,1280,1
615,615,0,05a4,1280,1
616,616,0,05a4,1280,1
617,617,0,05a4,1280,1
618,618,0,05a4,1280,1
619,619,0,05a4,5120,1
620,620,0,05a4,5120,1
621,621,0,05a4,20480,1
622,622,0,05a4,20480,1
623,623,0,05a4,16384,1
624,624,0,05a4,16384,1
625,625,0,05a4,3,1
626,626,0,05a4,3,1
627,627,0,05a4,14,1
628,628,0,05a4,14,1
629,629,0,05a4,58,1
630,630,0,05a4,58,1
631,631,0,05a4,233,1
632,632,0,05a4,233,1
633,633,0,05a4,934,1
634,634,0,05a4,934,1
635,635,0,05a4,934,1
636,636,0,05a4,934,1
637,637,0,05a4,934,1
638,638,0,05a4,934,1
639,639,0,05a4,934,1
640,640,0,05a4,934,1
641,641,0,05a4,934,1
642,642,0,05a4,934,1
643,643,0,05a4,934,1
644,644,0,05a4,3736,1
645,645,0,05a4,3736,1
646,646,0,05a4,14944,1
647,647,0,05a4,14944,1
648,648,0,05a4,-5760,1
649,649,0,05a4,-5760,1
650,650,0,05a4,-23037,1
651,651,0,05a4,-23037,1
652,652,0,05a4,-26611,1
653,653,0,05a4,-26611,1
654,654,0,05a4,24628,1
655,655,0,05a4,24628,1
656,656,0,05a4,-32560,1
657,657,0,05a4,-32560,1
658,658,0,05a4,833,1
659,659,0,05a4,833,1
660,660,0,05a4,833,1
661,661,0,05a4,833,1
662,662,0,05a4,833,1
663,663,0,05a4,833,1
664,664,0,05a4,833,1
665,665,0,05a4,833,1
666,666,0,05a4,833,1
667,667,0,05a4,833,1
668,668,0,05a4,833,1
669,669,0,05a4,3332,1
670,670,0,05a4,3332,1
671,671,0,05a4,13328,1
672,672,0,05a4,13328,1
673,673,0,05a4,-12223,1
674,674,0,05a4,-12223,1
675,675,0,05a4,16645,1
676,676,0,05a4,16645,1
677,677,0,05a4,1044,1
678,678,0,05a4,1044,1
679,679,0,05a4,4177,1
680,680,0,05a4,4177,1
681,681,0,05a4,16711,1
682,682,0,05a4,16711,1
683,683,0,05a4,1311,1
684,684,0,05a4,1311,1
685,685,0,05a4,1311,1
686,686,0,05a4,1311,1
687,687,0,05a4,1311,1
688,688,0,05a4,1311,1
689,689,0,05a4,1311,1
690,690,0,05a4,1311,1
691,691,0,05a4,1311,1
692,692,0,05a4,1311,1
693,693,0,05a4,1311,1
694,694,0,05a4,5244,1
695,695,0,05a4,5244,1
696,696,0,05a4,20976,1
697,697,0,05a4,20976,1
698,698,0,05a4,18368,1
699,699,0,05a4,18368,1
700,700,0,05a4,7938,1
701,701,0,05a4,7938,1
702,702,0,05a4,31755,1
703,703,0,05a4,31755,1
704,704,0,05a4,-4052,1
705,705,0,05a4,-4052,1
706,706,0,05a4,-16208,1
707,707,0,05a4,-16208,1
708,708,0,05a4,707,1
709,709,0,05a4,707,1
710,710,0,05a4,707,1
711,711,0,05a4,707,1
712,712,0,05a4,707,1
713,713,0,05a4,707,1
714,714,0,05a4,707,1
715,715,0,05a4,707,1
716,716,0,05a4,707,1
717,717,0,05a4,707,1
718,718,0,05a4,707,1
719,719,0,05a4,2828,1
720,720,0,05a4,2828,1
721,721,0,05a4,11312,1
722,722,0,05a4,11312,1
723,723,0,05a4,-20288,1
724,724,0,05a4,-20288,1
725,725,0,05a4,-15613,1
726,726,0,05a4,-15613,1
727,727,0,05a4,3086,1
728,728,0,05a4,3086,1
729,729,0,05a4,12346,1
730,730,0,05a4,12346,1
731,731,0,05a4,-16149,1
732,732,0,05a4,-16149,1
733,733,0,05a4,941,1
734,734,0,05a4,941,1
735,735,0,05a4,941,1
736,736,0,05a4,941,1
737,737,0,05a4,941,1
738,738,0,05a4,941,1
739,739,0,05a4,941,1
740,740,0,05a4,941,1
741,741,0,05a4,941,1
742,742,0,05a4,941,1
743,743,0,05a4,941,1
744,744,0,05a4,3764,1
745,745,0,05a4,3764,1
746,746,0,05a4,15056,1
747,747,0,05a4,15056,1
748,748,0,05a4,-5312,1
749,749,0,05a4,-5312,1
750,750,0,05a4,-21245,1
751,751,0,05a4,-21245,1
752,752,0,05a4,-19441,1
753,753,0,05a4,-19441,1
754,754,0,05a4,-12226,1
755,755,0,05a4,-12226,1
756,756,0,05a4,16632,1
757,757,0,05a4,16632,1
758,758,0,05a4,992,1
759,759,0,05a4,992,1
760,760,0,05a4,992,1
761,761,0,05a4,992,1
762,762,0,05a4,992,1
763,763,0,05a4,992,1
764,764,0,05a4,992,1
765,765,0,05a4,992,1
766,766,0,05a4,992,1
767,767,0,05a4,992,1
768,768,0,05a4,992,1
769,769,0,05a4,3968,1
770,770,0,05a4,3968,1
771,771,0,05a4,15872,1
772,772,0,05a4,15872,1
773,773,0,05a4,-2047,1
774,774,0,05a4,-2047,1
775,775,0,05a4,-8188,1
776,776,0,05a4,-8188,1
777,777,0,05a4,-32752,1
778,778,0,05a4,-32752,1
779,779,0,05a4,65,1
780,780,0,05a4,65,1
781,781,0,05a4,261,1
782,782,0,05a4,261,1
783,783,0,05a4,1046,1
784,784,0,05a4,1046,1
785,785,0,05a4,1046,1
786,786,0,05a4,1046,1
787,787,0,05a4,1046,1
788,788,0,05a4,1046,1
789,789,0,05a4,1046,1
790,790,0,05a4,1046,1
791,791,0,05a4,1046,1
792,792,0,05a4,1046,1
793,793,0,05a4,1046,1
794,794,0,05a4,4184,1
795,795,0,05a4,4184,1
796,796,0,05a4,16736,1
797,797,0,05a4,16736,1
798,798,0,05a4,1409,1
799,799,0,05a4,1409,1
800,800,0,05a4,5636,1
801,801,0,05a4,5636,1
802,802,0,05a4,22544,1
803,803,0,05a4,22544,1
804,804,0,05a4,24640,1
805,805,0,05a4,24640,1
806,806,0,05a4,-32512,1
807,807,0,05a4,-32512,1
808,808,0,05a4,1025,1
809,809,0,05a4,1025,1
810,810,0,05a4,1025,1
811,811,0,05a4,1025,1
812,812,0,05a4,1025,1
813,813,0,05a4,1025,1
814,814,0,05a4,1025,1
815,815,0,05a4,1025,1
816,816,0,05a4,1025,1
817,817,0,05a4,1025,1
818,818,0,05a4,1025,1
819,819,0,05a4,4100,1
820,820,0,05a4,4100,1
821,821,0,05a4,16400,1
822,822,0,05a4,16400,1
823,823,0,05a4,64,1
824,824,0,05a4,64,1
825,825,0,05a4,259,1
826,826,0,05a4,259,1
827,827,0,05a4,1037,1
828,828,0,05a4,1037,1
829,829,0,05a4,4149,1
830,830,0,05a4,4149,1
831,831,0,05a4,16598,1
832,832,0,05a4,16598,1
833,833,0,05a4,859,1
834,834,0,05a4,859,1
835,835,0,05a4,859,1
836,836,0,05a4,859,1
837,837,0,05a4,859,1
838,838,0,05a4,859,1
839,839,0,05a4,859,1
840,840,0,05a4,859,1
841,841,0,05a4,859,1
842,842,0,05a4,859,1
843,843,0,05a4,859,1
844,844,0,05a4,3436,1
845,845,0,05a4,3436,1
846,846,0,05a4,13744,1
847,847,0,05a4,13744,1
848,848,0,05a4,-10560,1
849,849,0,05a4,-10560,1
850,850,0,05a4,23299,1
851,851,0,05a4,23299,1
852,852,0,05a4,27660,1
853,853,0,05a4,27660,1
854,854,0,05a4,-20432,1
855,855,0,05a4,-20432,1
856,856,0,05a4,-16191,1
857,857,0,05a4,-16191,1
858,858,0,05a4,774,1
859,859,0,05a4,774,1
860,860,0,05a4,774,1
861,861,0,05a4,774,1
862,862,0,05a4,774,1
863,863,0,05a4,774,1
864,864,0,05a4,774,1
865,865,0,05a4,774,1
866,866,0,05a4,774,1
867,867,0,05a4,774,1
868,868,0,05a4,774,1
869,869,0,05a4,3096,1
870,870,0,05a4,3096,1
871,871,0,05a4,12384,1
872,872,0,05a4,12384,1
873,873,0,05a4,-15999,1
874,874,0,05a4,-15999,1
875,875,0,05a4,1541,1
876,876,0,05a4,1541,1
877,877,0,05a4,6164,1
878,878,0,05a4,6164,1
879,879,0,05a4,24658,1
880,880,0,05a4,24658,1
881,881,0,05a4,-32438,1
882,882,0,05a4,-32438,1
883,883,0,05a4,1322,1
884,884,0,05a4,1322,1
885,885,0,05a4,1322,1
886,886,0,05a4,1322,1
887,887,0,05a4,1322,1
888,888,0,05a4,1322,1
889,889,0,05a4,1322,1
890,890,0,05a4,1322,1
891,891,0,05a4,1322,1
892,892,0,05a4,1322,1
893,893,0,05a4,1322,1
894,894,0,05a4,5288,1
895,895,0,05a4,5288,1
896,896,0,05a4,21152,1
897,897,0,05a4,21152,1
898,898,0,05a4,19072,1
899,899,0,05a4,19072,1
900,900,0,05a4,10755,1
901,901,0,05a4,10755,1
902,902,0,05a4,-22513,1
903,903,0,05a4,-22513,1
904,904,0,05a4,-24515,1
905,905,0,05a4,-24515,1
906,906,0,05a4,-32521,1
907,907,0,05a4,-32521,1
908,908,0,05a4,991,1
909,909,0,05a4,991,1
910,910,0,05a4,991,1
911,911,0,05a4,991,1
912,912,0,05a4,991,1
913,913,0,05a4,991,1
914,914,0,05a4,991,1
915,915,0,05a4,991,1
916,916,0,05a4,991,1
917,917,0,05a4,991,1
918,918,0,05a4,991,1
919,919,0,05a4,3964,1
920,920,0,05a4,3964,1
